epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_fallow,precision_misc.,precision_protein_crops,precision_rapeseed,recall_fallow,recall_misc.,recall_protein_crops,recall_rapeseed,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
20,0.7415516420752023,0.6015084683244706,0.7415516420752023,0.7509575920399869,0.7314892465605412,0.7415516420752023,0.7503217821782178,0.7415516420752023,0.7415516420752023,0.7652208168034773,0.734797618365492,0.7238246156144549,0.7506950880444856,0.6568047337278107,0.7461669505962522,0.9072164948453608,0.81,0.444,0.876,0.8712871287128713,0.5868594,0.613293,85436416,1794164736,41.39553928375244,101700
21,0.6920514040932889,0.551786740560661,0.6920514040932889,0.7325976837289844,0.6918061974696244,0.6920514040932889,0.7444207920792079,0.6920514040932889,0.6920514040932889,0.7425511507827595,0.7186941314230917,0.7319037240740847,0.8114754098360656,0.5130293159609121,0.6911544227886057,0.9545454545454546,0.594,0.63,0.922,0.8316831683168316,0.55393076,0.64782834,85436416,1879601152,42.20122718811035,101700
22,0.7153736316039981,0.5708911843340196,0.7153736316039981,0.7362357324736823,0.7180108016378216,0.7153736316039981,0.7199183168316832,0.7153736316039981,0.7153736316039981,0.7620227375909051,0.7242360155326117,0.7157682947901579,0.7620578778135049,0.5398230088495575,0.785171102661597,0.961038961038961,0.711,0.61,0.826,0.7326732673267327,0.54786146,0.6211102,85436416,1965037568,41.195645570755005,101700
23,0.7425035697287006,0.6006187620893148,0.7425035697287006,0.7445391215495043,0.7253309495889552,0.7425035697287006,0.7470470297029702,0.7425035697287006,0.7425035697287006,0.7756629021313722,0.7410134195861562,0.704506719018746,0.7508992805755396,0.7126436781609196,0.7120253164556962,0.9270833333333334,0.835,0.372,0.9,0.8811881188118812,0.5403502,0.6291868,85436416,2050473984,41.01071786880493,101700
24,0.7267967634459781,0.5939750797674364,0.7267967634459781,0.7508288472616376,0.7262242500378809,0.7267967634459781,0.7660470297029702,0.7267967634459781,0.7267967634459781,0.7408832020173699,0.7323133474663409,0.7550471637568944,0.7965517241379311,0.5582706766917294,0.7529411764705882,0.8557692307692307,0.693,0.594,0.896,0.8811881188118812,0.57045746,0.60824347,85436416,2135910400,43.57759165763855,101700
25,0.7263207996192289,0.5848496719897456,0.7263207996192289,0.7230147488129589,0.7167740012964039,0.7263207996192289,0.7561485148514852,0.7263207996192289,0.7263207996192289,0.7138504736689512,0.7247678029882867,0.727869941023985,0.7687747035573123,0.6778115501519757,0.6836248012718601,0.7251908396946565,0.778,0.446,0.86,0.9405940594059405,0.52058166,0.6846066,85436416,2221346816,41.595755100250244,101700
26,0.6901475487862923,0.5542474943855269,0.6901475487862923,0.7392105123895982,0.6926069792101133,0.6901475487862923,0.7566212871287128,0.6901475487862923,0.6901475487862923,0.7521178734419688,0.7366364343955139,0.7437388688780546,0.8328313253012049,0.4781456953642384,0.7627118644067796,0.9347826086956522,0.553,0.722,0.9,0.8514851485148515,0.5775621,0.63333493,85436416,2306783232,40.792537689208984,101700
27,0.7558305568776773,0.6134232824120833,0.7558305568776773,0.746620262103144,0.7286503146351501,0.7558305568776773,0.7551732673267326,0.7558305568776773,0.7558305568776773,0.797234384754732,0.7619378974516426,0.6891953545485815,0.7271255060728745,0.7835051546391752,0.783068783068783,0.8952380952380953,0.898,0.304,0.888,0.9306930693069307,0.5404767,0.6108078,85436416,2392219648,45.00698804855347,101700
28,0.6411232746311281,0.4858489126956359,0.6411232746311281,0.6914571171370013,0.6359915628856887,0.6411232746311281,0.7197970297029703,0.6411232746311281,0.6411232746311281,0.7074015932139377,0.6877959774747098,0.692387895580263,0.8081123244929798,0.5430327868852459,0.5416191562143672,0.9368421052631579,0.518,0.53,0.95,0.8811881188118812,0.56888074,0.7568927,85436416,2477656064,43.91144680976868,101700
29,0.6744407425035698,0.5342627440724058,0.6744407425035698,0.7333909397581433,0.6799639725926928,0.6744407425035698,0.7473960396039604,0.6744407425035698,0.6744407425035698,0.7626962490286455,0.7422118944320155,0.733272817025423,0.821656050955414,0.4553672316384181,0.8293172690763052,0.9444444444444444,0.516,0.806,0.826,0.8415841584158416,0.6376726,0.6531682,85436416,2563092480,43.337241649627686,101700
30,0.7391718229414564,0.6074774256938322,0.7391718229414563,0.7591065016722123,0.7387010177991293,0.7391718229414564,0.7635965346534653,0.7391718229414564,0.7391718229414564,0.7562212140557805,0.7400719518601504,0.754949362016456,0.7861702127659574,0.5861386138613861,0.7737881508078994,0.8787878787878788,0.739,0.592,0.862,0.8613861386138614,0.5932337,0.59945875,85436416,2648528896,43.26830172538757,101700
31,0.7101380295097572,0.5778316835505309,0.7101380295097571,0.7471376224486429,0.7102847472534001,0.7101380295097572,0.7668217821782178,0.7101380295097572,0.7101380295097572,0.7446313864110016,0.734063484586832,0.7557813383343494,0.8225806451612904,0.5310015898251192,0.726984126984127,0.8979591836734694,0.612,0.668,0.916,0.8712871287128713,0.5654638,0.62564534,85436416,2733965312,43.82958745956421,101700
32,0.7210851975249881,0.5894539962833026,0.7210851975249882,0.7583734455645359,0.7246186072394128,0.7210851975249881,0.7725222772277228,0.7210851975249881,0.7210851975249881,0.7537509782878307,0.7409802395198507,0.764307041471871,0.8027127003699137,0.5169753086419753,0.812962962962963,0.8823529411764706,0.651,0.67,0.878,0.8910891089108911,0.50331235,0.5903016,85436416,2819401728,42.691683769226074,101700
33,0.7125178486435031,0.579160239954182,0.7125178486435031,0.7575257312684736,0.7154564214122312,0.7125178486435031,0.7665717821782178,0.7125178486435031,0.7125178486435031,0.7634735820076557,0.7376679888851606,0.7574967572673461,0.8090909090909091,0.5112781954887218,0.7770034843205574,0.9565217391304348,0.623,0.68,0.892,0.8712871287128713,0.49417675,0.5975954,85436416,2904838144,40.758495569229126,101700
34,0.723940980485483,0.5912460959604617,0.723940980485483,0.7578452560497871,0.7283885569982962,0.723940980485483,0.7616460396039604,0.723940980485483,0.723940980485483,0.762691513493875,0.7432693784726959,0.7568272733216563,0.794047619047619,0.5268817204301075,0.8255813953488372,0.9042553191489362,0.667,0.686,0.852,0.8415841584158416,0.525601,0.5856457,85436416,2990274560,42.26507043838501,101700
35,0.7482151356496907,0.6181445000534254,0.7482151356496907,0.7641119886697719,0.7451488775115036,0.7482151356496907,0.7678217821782178,0.7482151356496907,0.7482151356496907,0.7628623858033656,0.7444346045996821,0.7553212440311258,0.7789046653144016,0.6169265033407573,0.7756183745583038,0.88,0.768,0.554,0.878,0.8712871287128713,0.49100912,0.59565645,85436416,3075710976,42.30744385719299,101700
36,0.7301285102332222,0.5997494206739031,0.7301285102332221,0.753926417457107,0.731288422303552,0.7301285102332222,0.7638712871287128,0.7301285102332222,0.7301285102332222,0.75005855104792,0.7404100157435746,0.7566076543406435,0.8112543962485346,0.5592920353982301,0.7521367521367521,0.8775510204081632,0.692,0.632,0.88,0.8514851485148515,0.48648158,0.603487,85436416,3161147392,40.94452381134033,101700
37,0.6839600190385531,0.5494133598785055,0.6839600190385531,0.7395205420515883,0.6842468468792049,0.6839600190385531,0.7650470297029703,0.6839600190385531,0.6839600190385531,0.7539480193678891,0.7411580018147081,0.7477083278965813,0.8461538461538461,0.4769038701622971,0.7558922558922558,0.9368421052631579,0.517,0.764,0.898,0.8811881188118812,0.48498946,0.6247703,85436416,3246583808,40.841808557510376,101700
38,0.7258448357924798,0.595260216521015,0.7258448357924797,0.7627367060555079,0.7307848525929694,0.7258448357924798,0.7651460396039604,0.7258448357924798,0.7258448357924798,0.7713056526247852,0.748675762991465,0.7593930820057556,0.8060975609756098,0.5158371040723982,0.8292220113851992,0.9340659340659341,0.661,0.684,0.874,0.8415841584158416,0.5241927,0.5814289,85436416,3332020224,40.907546043395996,101700
39,0.7548786292241789,0.6294821931336674,0.754878629224179,0.7547158447583316,0.7487298458549968,0.7548786292241789,0.7806980198019802,0.7548786292241789,0.7548786292241789,0.740597534937137,0.7508242199867747,0.7619725556879885,0.7959390862944162,0.6632653061224489,0.7470881863560732,0.7560975609756098,0.784,0.52,0.898,0.9207920792079208,0.5122768,0.61092937,85436416,3417456640,41.05541205406189,101700
40,0.7553545930509281,0.6157994427225197,0.7553545930509281,0.7483972378995501,0.7366082894515462,0.7553545930509281,0.7431460396039604,0.7553545930509281,0.7553545930509281,0.7895268086953878,0.7540654223099594,0.7003859174997947,0.7398305084745763,0.7330677290836654,0.7712305025996534,0.9139784946236559,0.873,0.368,0.89,0.8415841584158416,0.5032971,0.5844906,85436416,3502893056,40.88187384605408,101700
41,0.757734412184674,0.6302846652745703,0.7577344121846739,0.7723018863470971,0.7548605880473559,0.757734412184674,0.757269801980198,0.757734412184674,0.757734412184674,0.7950075676871117,0.7552145210699073,0.7455721721784716,0.7815292949354519,0.6133333333333333,0.7975133214920072,0.9876543209876543,0.787,0.552,0.898,0.7920792079207921,0.5412059,0.5797231,85436416,3588329472,40.89704442024231,101700
42,0.752022846263684,0.6237638770069007,0.7520228462636839,0.7683977290820705,0.7449262420247816,0.752022846263684,0.7777227722772277,0.752022846263684,0.752022846263684,0.7708378046563239,0.7490301990912247,0.7566353621714258,0.7838383838383839,0.672,0.7255520504731862,0.9019607843137255,0.776,0.504,0.92,0.9108910891089109,0.5089835,0.60171247,85436416,3673765888,40.91828370094299,101700
43,0.7334602570204665,0.6057638309022506,0.7334602570204665,0.7688694299063491,0.7336276318065171,0.7334602570204665,0.7802475247524753,0.7334602570204665,0.7334602570204665,0.7655802574216644,0.7441882397942713,0.7700305657922855,0.8133971291866029,0.5652951699463328,0.7454844006568144,0.9381443298969072,0.68,0.632,0.908,0.900990099009901,0.49401027,0.6162229,85436416,3759202304,40.77757430076599,101700
44,0.732032365540219,0.6008308943402199,0.7320323655402191,0.7676776439943789,0.7374942248349409,0.732032365540219,0.7624207920792079,0.732032365540219,0.732032365540219,0.7817391381523402,0.7514093673553567,0.7586673389369664,0.7921928817451206,0.5294117647058824,0.8508064516129032,0.9545454545454546,0.69,0.684,0.844,0.8316831683168316,0.47817135,0.57056403,85436416,3844638720,40.92400860786438,101700
45,0.7225130890052356,0.593008176166874,0.7225130890052357,0.7623287243148292,0.7219091419240989,0.7225130890052356,0.7811980198019802,0.7225130890052356,0.7225130890052356,0.7562324444523697,0.7383595269215135,0.7685029383766739,0.8197969543147208,0.5559440559440559,0.719188767550702,0.93,0.646,0.636,0.922,0.9207920792079208,0.46497366,0.6030741,85436416,3930075136,40.81574368476868,101700
46,0.7639219419324131,0.639850562120055,0.7639219419324131,0.7848198827392241,0.763992440476294,0.7639219419324131,0.7746212871287128,0.7639219419324131,0.7639219419324131,0.796258508843215,0.7643334489990102,0.7669104296111904,0.7808489634748272,0.6048387096774194,0.8542914171656687,0.945054945054945,0.791,0.6,0.856,0.8514851485148515,0.48094782,0.54612505,85436416,4015511552,42.51043462753296,101700
47,0.7615421227986673,0.637522732289476,0.7615421227986673,0.7854739463894383,0.7593201152052274,0.7615421227986673,0.7802970297029702,0.7615421227986673,0.7615421227986673,0.7934282569820312,0.7589831878094663,0.7689708657090111,0.7875125881168177,0.6252723311546841,0.7935368043087971,0.967391304347826,0.782,0.574,0.884,0.8811881188118812,0.47123548,0.56394184,85436416,4100947968,41.44513487815857,101700
48,0.7658257972394098,0.6265311276448229,0.7658257972394098,0.7565802174216316,0.7425545405620907,0.7658257972394098,0.7428960396039603,0.7658257972394098,0.7658257972394098,0.824046169514876,0.7741090010105237,0.6905512316066098,0.7274167987321711,0.7887323943661971,0.8141263940520446,0.9659090909090909,0.918,0.336,0.876,0.8415841584158416,0.4867243,0.5734323,85436416,4186384384,40.74705386161804,101700
49,0.7705854355069015,0.648960346754446,0.7705854355069015,0.7929032355372286,0.7673745020535618,0.7705854355069015,0.7857722772277228,0.7705854355069015,0.7705854355069015,0.8030456664854594,0.7665236443035919,0.7731272246502119,0.7810077519379846,0.6482758620689655,0.8151571164510166,0.967741935483871,0.806,0.564,0.882,0.8910891089108911,0.5055351,0.54337496,85436416,4271820800,42.74043655395508,101700
50,0.7325083293669681,0.5964307857206821,0.7325083293669681,0.74655489914382,0.7224195827728263,0.7325083293669681,0.7629727722772277,0.7325083293669681,0.7325083293669681,0.7539094122039555,0.7350960199625723,0.7322410945644175,0.7860125260960334,0.6706948640483383,0.6657263751763046,0.8932038834951457,0.753,0.444,0.944,0.9108910891089109,0.4905271,0.6568716,85436416,4357257216,43.19946312904358,101700
51,0.766301761066159,0.6429726146254451,0.766301761066159,0.7744451471077308,0.7610174165511511,0.766301761066159,0.7856980198019802,0.766301761066159,0.766301761066159,0.768483984672733,0.7600153597748177,0.7690255018720004,0.7822736030828517,0.6576354679802956,0.8036697247706422,0.8303571428571429,0.812,0.534,0.876,0.9207920792079208,0.54587966,0.5797776,85436416,4442693632,42.288984537124634,101700
52,0.7586863398381724,0.6365201985544846,0.7586863398381724,0.77090963519213,0.7558986660180284,0.7586863398381724,0.7938737623762376,0.7586863398381724,0.7586863398381724,0.7532087133190075,0.7558044156904643,0.7802437691238372,0.8014553014553014,0.6274509803921569,0.7839285714285714,0.8,0.771,0.576,0.878,0.9504950495049505,0.50668436,0.5814134,85436416,4528130048,42.20842480659485,101700
53,0.7263207996192289,0.6002799851636318,0.7263207996192289,0.7600633729589178,0.7269062361348609,0.7263207996192289,0.7785470297029703,0.7263207996192289,0.7263207996192289,0.7571649102782527,0.7487525230330935,0.7687248859006579,0.8423127463863338,0.5526315789473685,0.7255520504731862,0.9081632653061225,0.641,0.672,0.92,0.8811881188118812,0.5077346,0.6148736,85436416,4613566464,40.988680601119995,101700
54,0.7310804378867206,0.6046158488736,0.7310804378867206,0.771914041170655,0.7360043235403778,0.7310804378867206,0.7780717821782178,0.7310804378867206,0.7310804378867206,0.778658647505858,0.7571084448692404,0.7715444661450419,0.821831869510665,0.5191740412979351,0.8273921200750469,0.946236559139785,0.655,0.704,0.882,0.8712871287128713,0.49604076,0.55629486,85436416,4699002880,40.880584955215454,101700
55,0.6739647786768206,0.5399789676907931,0.6739647786768206,0.7274771316687879,0.6715970601845902,0.6739647786768206,0.7482698019801981,0.6739647786768206,0.6739647786768206,0.7711466695981484,0.7560238843455845,0.7263755064686488,0.8803738317757009,0.46697038724373574,0.7495881383855024,0.9876543209876543,0.471,0.82,0.91,0.7920792079207921,0.50786525,0.6329574,85436416,4784439296,40.9306001663208,101700
56,0.7753450737743931,0.6592316568537366,0.7753450737743932,0.7976264768884924,0.7740133711984769,0.7753450737743931,0.7952722772277228,0.7753450737743931,0.7753450737743931,0.8012585049530069,0.7735986887693415,0.785365082360807,0.8016276703967447,0.6257796257796258,0.8302583025830258,0.9473684210526315,0.788,0.602,0.9,0.8910891089108911,0.54333055,0.5487685,85436416,4869875712,42.49828791618347,101700
57,0.7753450737743931,0.6505991282524495,0.7753450737743932,0.7859347466795189,0.7666627939992303,0.7753450737743931,0.7760470297029702,0.7753450737743931,0.7753450737743931,0.8081629498119829,0.7706329964535515,0.7538624282514245,0.761101243339254,0.7023121387283237,0.822429906542056,0.9468085106382979,0.857,0.486,0.88,0.8811881188118812,0.43192336,0.53061914,85436416,4955312128,40.98771691322327,101700
58,0.7701094716801523,0.6509889957201757,0.7701094716801523,0.7846456644734275,0.768001119949742,0.7701094716801523,0.7907475247524752,0.7701094716801523,0.7701094716801523,0.7796011298737306,0.7667742128478079,0.7799608031852878,0.7951807228915663,0.632258064516129,0.8242990654205608,0.8666666666666667,0.792,0.588,0.882,0.900990099009901,0.48271453,0.548688,85436416,5040748544,41.229923248291016,101700
59,0.7724892908138982,0.6493683919087969,0.772489290813898,0.7896094283409125,0.7679213341452741,0.7724892908138982,0.7889232673267327,0.7724892908138982,0.7724892908138982,0.7936968853126662,0.7671082628422062,0.7720048105258557,0.7698706099815157,0.6464891041162227,0.8545816733067729,0.9038461538461539,0.833,0.534,0.858,0.9306930693069307,0.48040104,0.53662586,85436416,5126184960,43.359314918518066,101700
