epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
20,0.589084348218313,0.546280544156088,0.589084348218313,0.4650542700746485,0.6101875438424882,0.589084348218313,0.6043099240980986,0.589084348218313,0.589084348218313,0.5052728153495478,0.7482999289416179,0.537938284372499,0.9684418145956607,0.15970961887477314,0.9436924742826205,0.2626582278481013,0.32555555555555554,0.7340782122905027,0.09013209013209013,0.6049562682215743,0.7201166180758017,0.552212389380531,0.9458536585365853,0.09843400447427293,0.16270566727605118,0.7365,0.88,0.8715,0.415,0.5854145854145855,0.3285,0.5771144278606966,0.415,0.1235,0.624,0.9695,0.44,0.89,1.2921375,1.2146596,656863296,13794129216,350.94664001464844,102285
21,0.5643512253796421,0.5221191912635716,0.5643512253796421,0.45185360099608274,0.5736390129648017,0.5643512253796421,0.5981072565016308,0.5643512253796421,0.5643512253796421,0.5204033775191951,0.7679237046186446,0.4597956185415163,0.9504702194357367,0.16176470588235295,0.9538043478260869,0.3134920634920635,0.3096446700507614,0.8070500927643784,0.06713615023474179,0.6301188903566711,0.7636363636363637,0.5521172638436482,0.9586241276171485,0.095112285336856,0.20227272727272727,0.758,0.88,0.8775,0.395,0.5484515484515484,0.2175,0.7114427860696517,0.477,0.021,0.678,0.9615,0.36,0.89,1.2817094,1.3248197,656863296,14450992512,358.94455337524414,102285
22,0.5854006916253195,0.5415852790099234,0.5854006916253195,0.47221732259125226,0.5924354599069924,0.5854006916253195,0.5911718165110817,0.5854006916253195,0.5854006916253195,0.519913733914031,0.7468229699371209,0.508517565686747,0.9664153529814942,0.12414733969986358,0.9375314861460957,0.33472803347280333,0.2835696413678065,0.777602523659306,0.08776371308016878,0.5310492505353319,0.7219917012448133,0.5928030303030303,0.9302884615384616,0.11176470588235295,0.3592233009708738,0.705,0.91,0.9305,0.4,0.6793206793206793,0.2465,0.5174129353233831,0.496,0.087,0.626,0.9675,0.38,0.74,1.3113137,1.2461472,656863296,15107855808,353.7691307067871,102285
23,0.6216358442339498,0.5790573529476397,0.6216358442339498,0.506164282746024,0.6340047054083285,0.6216358442339498,0.6118426384178394,0.6216358442339498,0.6216358442339498,0.5351436804796307,0.7583257976881814,0.5577296412427688,0.9518586227909811,0.2078239608801956,0.9243323442136498,0.3086053412462908,0.2775463839454752,0.7863128491620112,0.11286407766990292,0.6443883984867591,0.7215909090909091,0.6125760649087221,0.9646999495713565,0.11544011544011544,0.32882882882882886,0.781,0.85,0.9345,0.52,0.7322677322677322,0.2815,0.4626865671641791,0.511,0.1905,0.604,0.9565,0.4,0.73,1.2291548,1.2010529,656863296,15764719104,357.6093599796295,102285
24,0.6084799278304014,0.5641365186913652,0.6084799278304014,0.47974785508401435,0.6226822882967765,0.6084799278304014,0.5796942101144168,0.6084799278304014,0.6084799278304014,0.543885748309736,0.759862573965824,0.5047137035194933,0.9302587176602924,0.15066225165562913,0.9426356589147287,0.4065040650406504,0.261114797611148,0.7931623931623931,0.10438908659549229,0.636615811373093,0.6830870279146142,0.8022813688212928,0.9714285714285714,0.11228070175438597,0.2760942760942761,0.827,0.91,0.912,0.25,0.7862137862137862,0.232,0.43781094527363185,0.459,0.208,0.422,0.952,0.32,0.82,1.2652392,1.2324096,656863296,16421582400,347.1379518508911,102285
25,0.5909637648473913,0.5460287696957729,0.5909637648473913,0.47635145942003876,0.5851016158730029,0.5909637648473913,0.590736090545505,0.5909637648473913,0.5909637648473913,0.5320182780172662,0.7401980698158437,0.5004117975722328,0.9314015375517445,0.24411764705882352,0.9466806063774177,0.4161849710982659,0.2600349040139616,0.8198924731182796,0.10454985479186835,0.5954500494559841,0.649390243902439,0.6867469879518072,0.8874773139745916,0.1121751025991792,0.2621359223300971,0.7875,0.83,0.9055,0.36,0.7442557442557443,0.1525,0.5373134328358209,0.602,0.1065,0.456,0.978,0.41,0.81,1.3424488,1.250472,656863296,17078445696,346.09322929382324,102285
26,0.6557660502180124,0.613882017879466,0.6557660502180124,0.5265712449700383,0.6705615942358593,0.6557660502180124,0.6114845124259589,0.6557660502180124,0.6557660502180124,0.538234869377811,0.7508074929692959,0.5676947701477142,0.9450934579439252,0.23782234957020057,0.9264197530864198,0.32231404958677684,0.2909685328974254,0.7692307692307693,0.1556420233463035,0.6366950182260024,0.6983640081799591,0.6666666666666666,0.9371677138714355,0.128060263653484,0.2826086956521739,0.809,0.83,0.938,0.39,0.7112887112887113,0.35,0.39800995024875624,0.524,0.3415,0.568,0.9695,0.34,0.78,1.2629678,1.0984508,656863296,17735308992,348.65075755119324,102285
27,0.6311081040445046,0.5879268448069392,0.6311081040445046,0.506777114926583,0.6509380341777703,0.6311081040445046,0.5942404554878722,0.6311081040445046,0.6311081040445046,0.5326577219324207,0.7574925091749808,0.5334579438566911,0.969532836831415,0.19948849104859334,0.9453376205787781,0.3359073359073359,0.2726265238271149,0.8008298755186722,0.11521739130434783,0.5840248962655602,0.7360824742268042,0.6,0.9223484848484849,0.16374269005847952,0.27941176470588236,0.716,0.78,0.882,0.435,0.7372627372627373,0.2895,0.527363184079602,0.563,0.357,0.564,0.974,0.14,0.76,1.208848,1.2292166,656863296,18392172288,359.2673592567444,102285
28,0.6170500676589986,0.5745964999336409,0.6170500676589986,0.49858292967542106,0.6288118932737641,0.6170500676589986,0.6099724619047238,0.6170500676589986,0.6170500676589986,0.5246599044454332,0.7498347657581557,0.5556544157280777,0.9606848446417248,0.17548076923076922,0.9480042016806722,0.28865979381443296,0.305835892935498,0.7974882260596546,0.10239234449760766,0.5723622782446312,0.6792452830188679,0.655328798185941,0.9244655581947744,0.11433447098976109,0.2962962962962963,0.7575,0.73,0.9025,0.56,0.6963036963036963,0.254,0.5323383084577115,0.613,0.198,0.578,0.973,0.335,0.8,1.3407323,1.2163882,656863296,19049035584,346.43951892852783,102285
29,0.6341903473161931,0.5903576345217652,0.6341903473161931,0.5117135157036415,0.6443862734217032,0.6341903473161931,0.578679771242917,0.6341903473161931,0.6341903473161931,0.5453333344275582,0.7573188293843996,0.5140330579263336,0.9441805225653207,0.31,0.9549356223175965,0.34841628959276016,0.24879081015719468,0.7576499388004896,0.137546468401487,0.6178467507274491,0.7662771285475793,0.6604774535809018,0.9223117006158219,0.156,0.26490066225165565,0.795,0.62,0.89,0.385,0.8221778221778222,0.3095,0.3681592039800995,0.637,0.2295,0.498,0.9735,0.195,0.8,1.2396681,1.1907558,656863296,19705898880,343.22371792793274,102285
30,0.6190798376184032,0.5753957264576486,0.6190798376184032,0.5015696460096483,0.6207985790326789,0.6190798376184032,0.6052022407366838,0.6190798376184032,0.6190798376184032,0.5357294393371308,0.7569521165911998,0.5332995034480702,0.9500304692260817,0.2805755395683453,0.9403836184551582,0.3221476510067114,0.2551375276636105,0.7791304347826087,0.1390284757118928,0.64340239912759,0.7727272727272727,0.6184738955823293,0.9035087719298246,0.1295843520782396,0.23035230352303523,0.7795,0.78,0.907,0.48,0.8061938061938062,0.224,0.4129353233830846,0.59,0.1785,0.616,0.9785,0.265,0.85,1.2803481,1.1922257,656863296,20362762176,357.58577704429626,102285
31,0.6197564276048715,0.5777035882912648,0.6197564276048715,0.5032715837159006,0.6426494981351777,0.6197564276048715,0.6194750131231187,0.6197564276048715,0.6197564276048715,0.5197384543839898,0.74950719119233,0.5736932172702806,0.9698391420911529,0.25925925925925924,0.9492792311799253,0.20148148148148148,0.31600617601646935,0.7644736842105263,0.09936189608021878,0.6449359720605355,0.6654545454545454,0.5944954128440367,0.9407191448007775,0.10583941605839416,0.24545454545454545,0.7235,0.77,0.889,0.68,0.6133866133866134,0.2905,0.5422885572139303,0.554,0.2745,0.648,0.968,0.29,0.81,1.2393415,1.2187371,656863296,21019625472,356.0623917579651,102285
32,0.6257705608179222,0.583920657299908,0.6257705608179222,0.5069611191004559,0.653445136915378,0.6257705608179222,0.6140971449140221,0.6257705608179222,0.6257705608179222,0.53498770648704,0.759790509774827,0.5740025690689158,0.9549228944246738,0.2971887550200803,0.9563318777292577,0.2459396751740139,0.3207126948775056,0.7278911564625851,0.0951111111111111,0.7251051893408135,0.713855421686747,0.6900269541778976,0.9363768819815445,0.09662921348314607,0.19474835886214442,0.805,0.74,0.876,0.53,0.5754245754245755,0.3745,0.5323383084577115,0.517,0.237,0.512,0.964,0.43,0.89,1.2828927,1.2061934,656863296,21676488768,352.1611325740814,102285
33,0.6368215305969027,0.5940592684683685,0.6368215305969027,0.5101485314904874,0.6556741072912629,0.6368215305969027,0.5984129680117052,0.6368215305969027,0.6368215305969027,0.5358064907929448,0.7568427025023952,0.5255002143626675,0.9581455247907277,0.2038369304556355,0.9570652173913043,0.4186046511627907,0.2719236209335219,0.7761377613776138,0.12305699481865284,0.5837512537612839,0.7185761957730812,0.6105675146771037,0.9525925925925925,0.1329479768786127,0.2582781456953642,0.744,0.85,0.8805,0.36,0.7682317682317682,0.3155,0.472636815920398,0.582,0.323,0.624,0.9645,0.115,0.78,1.3745512,1.1368175,656863296,22333352064,347.9728195667267,102285
34,0.6345662306420087,0.5914326409161207,0.6345662306420087,0.5075539397471981,0.6394608897178888,0.6345662306420087,0.6078851498673543,0.6345662306420087,0.6345662306420087,0.5344759381122124,0.7530696909567038,0.5455546593329158,0.9279731993299832,0.25391849529780564,0.9436401240951396,0.3283018867924528,0.2776756160353071,0.755440414507772,0.13513513513513514,0.7117903930131004,0.774712643678161,0.578,0.8833634719710669,0.12291666666666666,0.2553191489361702,0.831,0.81,0.9125,0.435,0.7542457542457542,0.3645,0.44776119402985076,0.489,0.1685,0.578,0.977,0.295,0.84,1.1893201,1.1128125,656863296,22990215360,350.4214036464691,102285
35,0.6303563373928732,0.5875985592581039,0.6303563373928732,0.5059099267891829,0.6458519793342368,0.6303563373928732,0.6010047304398625,0.6303563373928732,0.6303563373928732,0.5422748733102325,0.7620251487657334,0.5327930710293466,0.9470622454915648,0.18843683083511778,0.96484375,0.44881889763779526,0.26586905948820205,0.7588652482269503,0.11300919842312747,0.6373365041617123,0.7414030261348006,0.5978456014362658,0.9596613545816733,0.16428571428571428,0.2621359223300971,0.814,0.88,0.8645,0.285,0.7992007992007992,0.2675,0.42786069651741293,0.536,0.2695,0.666,0.9635,0.23,0.81,1.14786,1.1725416,656863296,23647078656,353.33002257347107,102285
36,0.6248684408359645,0.5840365647367003,0.6248684408359645,0.5050119446090346,0.6385570775843126,0.6248684408359645,0.6245307186116601,0.6248684408359645,0.6248684408359645,0.5416994693697104,0.7766347686264369,0.5575470839353222,0.9470124013528749,0.2939068100358423,0.9460300985988583,0.35507246376811596,0.32019230769230766,0.7863945578231293,0.0874074074074074,0.7057256990679095,0.7969543147208121,0.573109243697479,0.9550617283950618,0.096,0.17922606924643583,0.84,0.82,0.9115,0.49,0.6653346653346653,0.289,0.5870646766169154,0.53,0.157,0.682,0.967,0.3,0.88,1.2813711,1.1647539,656863296,24303941952,345.3013572692871,102285
37,0.6483987370320252,0.6079642397536673,0.6483987370320252,0.5301341792514747,0.6705685743530905,0.6483987370320252,0.6385744672472572,0.6483987370320252,0.6483987370320252,0.5509765485276353,0.7708402033660126,0.594863644986845,0.9371174179187535,0.21770334928229665,0.9563106796116505,0.4046511627906977,0.3235,0.8142644873699851,0.09747899159663866,0.6890982503364738,0.6929499072356216,0.658102766798419,0.9664160401002506,0.1482213438735178,0.25688073394495414,0.842,0.91,0.8865,0.435,0.6463536463536463,0.274,0.5771144278606966,0.512,0.3735,0.666,0.964,0.375,0.84,1.2669157,1.1098853,656863296,24960805248,349.28020906448364,102285
38,0.6459179070816419,0.6056152801337393,0.6459179070816419,0.529509481078664,0.6667096723808728,0.6459179070816419,0.634484526189463,0.6459179070816419,0.6459179070816419,0.5474448866734879,0.770567396908332,0.5865692615305408,0.9539748953974896,0.22969187675070027,0.9525333333333333,0.40304182509505704,0.31299859221022996,0.7507507507507507,0.1018363939899833,0.6731875719217492,0.7602523659305994,0.6330275229357798,0.968968968968969,0.12415349887133183,0.25236593059936907,0.798,0.82,0.893,0.53,0.6663336663336663,0.375,0.6069651741293532,0.585,0.241,0.69,0.968,0.275,0.8,1.1240615,1.1198764,656863296,25617668544,354.74532437324524,102285
39,0.6205833709216659,0.5787097682404636,0.6205833709216659,0.5093187097585593,0.6347649344100111,0.6205833709216659,0.6247729373573232,0.6205833709216659,0.6205833709216659,0.5362421710273132,0.754943178826266,0.565528708588638,0.9479099678456592,0.21311475409836064,0.9301745635910225,0.37339055793991416,0.312621359223301,0.7606727037516171,0.09616775126536514,0.5438121047877146,0.7361111111111112,0.6770833333333334,0.9635910224438903,0.13078470824949698,0.2857142857142857,0.737,0.91,0.9325,0.435,0.6433566433566433,0.294,0.6616915422885572,0.602,0.1855,0.65,0.966,0.325,0.78,1.2179945,1.1804056,656863296,26274531840,357.6139557361603,102285
40,0.6444895504435423,0.6029367996839459,0.6444895504435423,0.5178489902008722,0.6666485745576356,0.6444895504435423,0.619603069146697,0.6444895504435423,0.6444895504435423,0.5494201795828297,0.758650390015901,0.5701793016631167,0.9085654230162901,0.21212121212121213,0.9490813648293963,0.41358024691358025,0.3346325167037862,0.7544843049327354,0.09847878302642114,0.7358778625954199,0.6902944383860414,0.7507163323782235,0.9348034515819751,0.11201298701298701,0.2478134110787172,0.8645,0.91,0.904,0.335,0.6003996003996004,0.3365,0.6119402985074627,0.482,0.3165,0.524,0.975,0.345,0.85,1.1105847,1.1051645,656863296,26931395136,354.99171352386475,102285
