epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_fodder,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,recall_barley,recall_wheat,recall_fodder,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
29,0.5389690721649485,0.48107989128354334,0.5389690721649485,0.46589057688029833,0.5892656074702892,0.5389690721649485,0.5265909090909091,0.5389690721649485,0.5389690721649485,0.5048741074496587,0.7116545319610842,0.48465579409864123,0.9759615384615384,0.7165354330708661,0.7722419928825622,0.041723666210670314,0.7069219440353461,0.212707182320442,0.11070559610705596,0.12274368231046931,0.43846153846153846,0.8824074074074074,0.5732052006783493,0.609,0.728,0.3255,0.61,0.48,0.385,0.455,0.17,0.57,0.953,0.507,0.7590753,0.8161951,202928512,6087855360,116.66171979904175,102155
30,0.46515463917525773,0.4090109980446617,0.46515463917525773,0.41085341792824015,0.5246211418091429,0.46515463917525773,0.4942272727272727,0.46515463917525773,0.46515463917525773,0.49001337060004935,0.6981225553327287,0.46284158859184404,0.985280588776449,0.8454545454545455,0.744136460554371,0.037589112119248216,0.6621417797888386,0.14681107099879662,0.10687022900763359,0.09265734265734266,0.4030612244897959,0.7787610619469026,0.5873836608066184,0.5355,0.372,0.349,0.58,0.439,0.61,0.56,0.265,0.474,0.968,0.284,0.6923115,0.88563275,202928512,6290783872,130.59033012390137,102155
31,0.4314432989690722,0.376443189196057,0.4314432989690722,0.3929431551224262,0.4819551617704093,0.4314432989690722,0.46754545454545454,0.4314432989690722,0.4314432989690722,0.512524242093593,0.7041921843320126,0.40523408009803036,0.9477911646586346,0.8641975308641975,0.8498498498498499,0.03276353276353276,0.7844827586206896,0.2721518987341772,0.12331606217616581,0.06606606606606606,0.4429223744292237,0.8066945606694561,0.44753086419753085,0.708,0.42,0.1415,0.69,0.364,0.215,0.595,0.44,0.388,0.964,0.2175,0.7717958,0.89699835,202928512,6493712384,129.1652488708496,102155
32,0.5539175257731959,0.49108314236174266,0.5539175257731959,0.45920418049041417,0.5992084321056228,0.5539175257731959,0.504,0.5539175257731959,0.5539175257731959,0.5130056416309894,0.7072011100287454,0.4803669296804223,0.9796078431372549,0.8844621513944223,0.7260616153205662,0.04216867469879518,0.7062256809338522,0.19264069264069264,0.14285714285714285,0.091324200913242,0.444633730834753,0.878003696857671,0.5550766283524904,0.6245,0.444,0.436,0.28,0.363,0.445,0.5,0.4,0.522,0.95,0.5795,0.6980914,0.8809341,202928512,6696640896,142.35747289657593,102155
33,0.4844329896907216,0.429174080036149,0.4844329896907216,0.4213425088603043,0.5377951859547372,0.4844329896907216,0.5019545454545455,0.4844329896907216,0.4844329896907216,0.4720926697544725,0.6971640707930519,0.4409161308459951,0.9791477787851315,0.6348949919224556,0.7433414043583535,0.03706070287539936,0.7299145299145299,0.14043583535108958,0.08684863523573201,0.07241379310344828,0.3558201058201058,0.7976878612716763,0.6154537286612758,0.54,0.786,0.307,0.58,0.427,0.58,0.35,0.105,0.538,0.966,0.3425,0.84040785,0.8731559,202928512,6899569408,144.14569187164307,102155
34,0.4996907216494845,0.4424851602878406,0.4996907216494845,0.4388088695417766,0.5470992538951421,0.4996907216494845,0.5031818181818182,0.4996907216494845,0.4996907216494845,0.49885685350784814,0.6905147980654107,0.4572241266808988,0.9393939393939394,0.7540603248259861,0.8184764991896273,0.04180064308681672,0.6558018252933507,0.2830188679245283,0.13191489361702127,0.06859205776173286,0.4882075471698113,0.8078859060402684,0.49827288428324695,0.744,0.65,0.2525,0.65,0.503,0.225,0.465,0.38,0.414,0.963,0.2885,0.84424293,0.8681909,202928512,7102497920,173.21481943130493,102155
35,0.4877319587628866,0.4311155961570239,0.4877319587628866,0.436378538913662,0.5495508507897042,0.4877319587628866,0.5138181818181817,0.4877319587628866,0.4877319587628866,0.5058069916531748,0.714320354159307,0.48665459603799016,0.9793991416309012,0.8103448275862069,0.7957276368491322,0.040169133192389,0.6962843295638126,0.13137032842582105,0.11904761904761904,0.09602649006622517,0.4750542299349241,0.8745421245421245,0.5459110473457676,0.5705,0.564,0.298,0.57,0.431,0.58,0.575,0.29,0.438,0.955,0.3805,0.7266424,0.85934883,202928512,7305426432,730.6584980487823,102155
36,0.45298969072164946,0.3985153432450689,0.45298969072164946,0.39494642594830975,0.517908029573465,0.45298969072164946,0.46581818181818185,0.45298969072164946,0.45298969072164946,0.545409764501785,0.730720269800125,0.34486637234033723,0.9515593895155939,0.8927038626609443,0.8253424657534246,0.03162650602409638,0.7523364485981309,0.45454545454545453,0.11445279866332497,0.0762987012987013,0.48131868131868133,0.8760330578512396,0.5432900432900433,0.717,0.416,0.241,0.84,0.322,0.025,0.685,0.235,0.438,0.954,0.251,0.74543464,0.88142437,202928512,7508354944,156.45748567581177,102155
37,0.5290721649484537,0.47008544964211607,0.5290721649484537,0.44885809815681965,0.5654278458421303,0.5290721649484537,0.5025,0.5290721649484537,0.5290721649484537,0.5045875998053859,0.6914360097843021,0.43952962676091006,0.9085465432770822,0.7682119205298014,0.8287795992714025,0.03818483674598783,0.6178266178266179,0.31932773109243695,0.1400709219858156,0.0847457627118644,0.49414519906323184,0.8306244653550042,0.52,0.8345,0.696,0.2275,0.69,0.506,0.19,0.395,0.225,0.422,0.971,0.3705,0.7428955,0.851545,202928512,7711283456,123.9810438156128,102155
38,0.5164948453608248,0.4555805003207184,0.5164948453608248,0.449782418590446,0.5594367626836004,0.5164948453608248,0.5225000000000001,0.5164948453608248,0.5164948453608248,0.5070263503672536,0.7171434404235772,0.48349735126717985,0.9836867862969005,0.7631027253668763,0.8506375227686703,0.044142614601018676,0.6428571428571429,0.13706140350877194,0.14742451154529307,0.10560344827586207,0.45531197301854975,0.9417773237997957,0.5056844020009095,0.603,0.728,0.2335,0.52,0.36,0.625,0.415,0.245,0.54,0.922,0.556,0.690717,0.8487772,202928512,7914211968,121.7329511642456,102155
