epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_corn,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_vegetables,recall_wheat,recall_corn,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
20,0.7689023705201663,0.7260958104426685,0.7689023705201663,0.5935334532293046,0.7952454502187877,0.7689023705201663,0.6522963032863898,0.7689023705201663,0.7689023705201663,0.6187195245025096,0.8603586356496484,0.6130355287420498,0.9422222222222222,0.9806629834254144,0.17739628040057226,0.208,0.15803108808290156,0.3451834862385321,0.8718929254302104,0.8013245033112583,0.9615576635047429,0.740924092409241,0.7416291854072964,0.8875,0.62,0.26262626262626265,0.61,0.602,0.456,0.484,0.963,0.8962075848303394,0.47596166,0.2929958,485954560,10205045760,239.25999116897583,102090
21,0.7958656330749354,0.755633344969109,0.7958656330749354,0.5955709853009695,0.8155210930375136,0.7958656330749354,0.6119107468448682,0.7958656330749354,0.7958656330749354,0.6432197397703876,0.8619256077454299,0.5181494914192458,0.9267877412031782,0.9757894736842105,0.15426695842450766,0.1643835616438356,0.3387096774193548,0.37517433751743373,0.8563049853372434,0.8425531914893617,0.946524064171123,0.8517034068136272,0.8160919540229885,0.927,0.705,0.12121212121212122,0.21,0.538,0.584,0.396,0.9735,0.8483033932135728,0.47226524,0.27112705,485954560,10691000320,243.45067739486694,102090
22,0.7995730816762161,0.7595469361464687,0.7995730816762161,0.6044854189955216,0.8114556718312278,0.7995730816762161,0.6562294585559696,0.7995730816762161,0.7995730816762161,0.6435369914573417,0.8664842128937364,0.6060045781962712,0.8961482203803023,0.976878612716763,0.17763975155279504,0.19607843137254902,0.20270270270270271,0.4794520547945205,0.9095354523227384,0.8549618320610687,0.9612711022840119,0.7807017543859649,0.9185407296351824,0.9295,0.715,0.30303030303030304,0.6,0.42,0.372,0.448,0.968,0.8882235528942116,0.39884394,0.2637235,485954560,11176954880,237.22158432006836,102090
23,0.7875519604538815,0.7468645486993193,0.7875519604538815,0.5910045819401571,0.8102259499380814,0.7875519604538815,0.6431904902838002,0.7875519604538815,0.7875519604538815,0.6154311124941257,0.8613210785507043,0.5656050376403712,0.934010152284264,0.9813800657174151,0.176759410801964,0.125,0.13855421686746988,0.4150641025641026,0.8729582577132486,0.8006329113924051,0.9578582052553297,0.7520938023450586,0.8275862068965517,0.896,0.54,0.1111111111111111,0.69,0.518,0.481,0.506,0.966,0.8962075848303394,0.41189253,0.28709054,485954560,11662909440,237.00505089759827,102090
24,0.8075497135153353,0.7695939565770644,0.8075497135153352,0.6115059768149808,0.8274742596453837,0.8075497135153353,0.648314363585763,0.8075497135153353,0.8075497135153353,0.634688326242645,0.863939729284149,0.5892956640933009,0.921306209850107,0.9701570680628272,0.15346534653465346,0.24324324324324326,0.16105769230769232,0.44488977955911824,0.8383561643835616,0.82,0.9775853285787061,0.8168224299065421,0.8600699650174912,0.9265,0.465,0.18181818181818182,0.67,0.444,0.612,0.492,0.9595,0.872255489021956,0.37479916,0.28890264,485954560,12148864000,234.30595874786377,102090
25,0.7981125716211661,0.7586281573041318,0.7981125716211661,0.6021799377653306,0.8168856871513787,0.7981125716211661,0.6566744968152831,0.7981125716211661,0.7981125716211661,0.6321899018244949,0.867171378819841,0.6122296003575086,0.9176285414480587,0.9750530785562632,0.1786339754816112,0.16483516483516483,0.14705882352941177,0.48414376321353064,0.8859813084112149,0.859375,0.9683893627696939,0.7408,0.8740629685157422,0.9185,0.51,0.30303030303030304,0.7,0.458,0.474,0.44,0.965,0.9241516966067864,0.46452087,0.2823655,485954560,12634818560,231.54094886779785,102090
26,0.7775530839231547,0.7349716785999223,0.7775530839231548,0.5829502872993413,0.7983838014606892,0.7775530839231547,0.6328974476561392,0.7775530839231547,0.7775530839231547,0.6276787884374198,0.8630060416480205,0.5538694697870117,0.9271300448430493,0.9813698630136987,0.1489817792068596,0.1875,0.1753846153846154,0.4192,0.891156462585034,0.8393574297188755,0.9488304093567251,0.75787728026534,0.8265867066466767,0.8955,0.695,0.12121212121212122,0.57,0.524,0.393,0.418,0.9735,0.9121756487025948,0.3822748,0.28593907,485954560,13120773120,240.82174611091614,102090
27,0.8036175710594315,0.7640843973262648,0.8036175710594315,0.5972210682092202,0.8172232227327548,0.8036175710594315,0.6246587704378622,0.8036175710594315,0.8036175710594315,0.6498348484213677,0.8678526598330568,0.5401804580991564,0.9173553719008265,0.9723643807574207,0.16705607476635514,0.21428571428571427,0.2247191011235955,0.41411042944785276,0.8858195211786372,0.8952879581151832,0.9481662591687041,0.8591836734693877,0.8875562218890555,0.95,0.715,0.12121212121212122,0.4,0.54,0.481,0.342,0.9695,0.8403193612774451,0.41926113,0.26800627,485954560,13606727680,233.05762481689453,102090
28,0.7973261431299854,0.7580082930371844,0.7973261431299854,0.6040757491786135,0.8137490948156312,0.7973261431299854,0.6578145827966074,0.7973261431299854,0.7973261431299854,0.6138323210129029,0.8526226116050801,0.5899622739516699,0.9439858490566038,0.9803814713896458,0.2347417840375587,0.18181818181818182,0.15859030837004406,0.41318327974276525,0.869431643625192,0.7507163323782235,0.9359464627151052,0.6695278969957081,0.8000999500249875,0.8995,0.5,0.1414141414141414,0.72,0.514,0.566,0.524,0.979,0.9341317365269461,0.40450907,0.26903588,485954560,14092682240,238.455171585083,102090
29,0.8051904280417931,0.7668417747655084,0.8051904280417932,0.6176984093144731,0.8214687130945469,0.8051904280417931,0.6727137768803859,0.8051904280417931,0.8051904280417931,0.6376797486039819,0.866098807150303,0.6307038787951744,0.9232832618025751,0.9775456919060053,0.20733944954128442,0.208955223880597,0.17090069284064666,0.43853820598006643,0.8914728682170543,0.7949526813880127,0.9575936883629191,0.8062157221206582,0.8600699650174912,0.936,0.565,0.2828282828282828,0.74,0.528,0.46,0.504,0.971,0.8802395209580839,0.39816403,0.24180523,485954560,14578636800,233.3063840866089,102090
