epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_fallow,precision_misc.,precision_orchards,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_vegetables,recall_barley,recall_wheat,recall_fallow,recall_misc.,recall_orchards,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
31,0.6888888888888889,0.6300399826581242,0.6888888888888889,0.5650781535654437,0.7321458050729477,0.6888888888888889,0.6167222222222223,0.6888888888888889,0.6888888888888889,0.6059368191959332,0.8358563021976283,0.5526729880855845,0.675,0.9627136198860694,0.1284722222222222,0.4225352112676056,0.11215629522431259,0.8888888888888888,0.3444976076555024,0.9964454976303317,0.922722029988466,0.54,0.9295,0.185,0.3,0.775,0.46,0.72,0.841,0.8,0.9379893,1.066947,154862784,4955609088,83.39569163322449,102025
32,0.6451388888888889,0.5862124811055927,0.6451388888888889,0.5334819088610193,0.6777787898417476,0.6451388888888889,0.6231666666666666,0.6451388888888889,0.6451388888888889,0.5929558308784699,0.8452818745989172,0.5350017258094563,0.5454545454545454,0.9705093833780161,0.0912621359223301,0.504950495049505,0.10634081902245707,0.9234782608695652,0.30386740331491713,0.9955207166853304,0.8952187182095626,0.6,0.905,0.235,0.204,0.805,0.2655,0.825,0.889,0.88,0.9356017,1.002157,154862784,5110471872,81.81438660621643,102025
33,0.6994444444444444,0.6440195847717661,0.6994444444444444,0.5821311559956597,0.7317414191302904,0.6994444444444444,0.6540555555555555,0.6994444444444444,0.6994444444444444,0.6080740069714294,0.8397688810077645,0.6053572604305117,0.6288659793814433,0.9744272775705913,0.11661807580174927,0.45098039215686275,0.1404040404040404,0.9084745762711864,0.39018087855297157,0.9801876955161627,0.8825271470878578,0.61,0.9145,0.4,0.276,0.695,0.402,0.755,0.94,0.894,1.043617,1.0024519,154862784,5265334656,86.23286581039429,102025
34,0.6893055555555555,0.6325457880471981,0.6893055555555555,0.572801494415475,0.724855155270865,0.6893055555555555,0.6578333333333334,0.6893055555555555,0.6893055555555555,0.5919190921833822,0.8371575240576876,0.6124081540436647,0.4148936170212766,0.9667546174142481,0.12558869701726844,0.430635838150289,0.1311329170383586,0.9054669703872438,0.47232472324723246,0.9480901077375122,0.9323843416370107,0.78,0.916,0.4,0.298,0.735,0.3975,0.64,0.968,0.786,0.9190181,1.0063854,154862784,5420197440,83.18865537643433,102025
35,0.6268055555555555,0.5676202395851957,0.6268055555555555,0.5239697793499066,0.6438108169346031,0.6268055555555555,0.6182777777777778,0.6268055555555555,0.6268055555555555,0.584087886199959,0.8351600901114626,0.5403219321533891,0.5930232558139535,0.9657172995780591,0.09759547383309759,0.40714285714285714,0.10869565217391304,0.9217391304347826,0.28596187175043325,0.9647532729103726,0.9121621621621622,0.51,0.9155,0.345,0.342,0.7,0.159,0.825,0.958,0.81,0.91584563,1.0268097,154862784,5575060224,86.64633417129517,102025
36,0.6791666666666667,0.6207320382460453,0.6791666666666667,0.5661230947756921,0.7007249114746674,0.6791666666666667,0.6349444444444444,0.6791666666666667,0.6791666666666667,0.5895752180455626,0.8300532346060137,0.5899213036263523,0.5959595959595959,0.9455272363818091,0.125,0.26646706586826346,0.15114709851551958,0.9360730593607306,0.4010989010989011,0.9592445328031809,0.9256594724220624,0.59,0.946,0.31,0.534,0.56,0.3075,0.73,0.965,0.772,0.8854615,1.0078363,154862784,5729923008,86.2712869644165,102025
37,0.6759722222222222,0.618098358270375,0.6759722222222222,0.575009695486647,0.7084370022477058,0.6759722222222222,0.6502222222222223,0.6759722222222222,0.6759722222222222,0.6045818340956151,0.8402939351864245,0.6082673441350599,0.5035971223021583,0.9496007984031936,0.10430839002267574,0.37719298245614036,0.14038657171922686,0.9172610556348074,0.5254901960784314,0.984375,0.9390243902439024,0.7,0.9515,0.46,0.344,0.69,0.3215,0.67,0.945,0.77,0.93723005,1.0036746,154862784,5884785792,88.87432074546814,102025
38,0.6777777777777778,0.6206171330974304,0.6777777777777778,0.566816682536876,0.7151923684304166,0.6777777777777778,0.6220555555555556,0.6777777777777778,0.6777777777777778,0.6241934705294526,0.8435591815480731,0.5265963858436906,0.7846153846153846,0.9822518025513034,0.12935323383084577,0.43174603174603177,0.1015105740181269,0.9189873417721519,0.42329545454545453,0.9935828877005347,0.8523985239852399,0.51,0.8855,0.13,0.272,0.84,0.363,0.745,0.929,0.924,0.9754954,1.0177554,154862784,6039648576,81.93230533599854,102025
39,0.7144444444444444,0.6590931073394284,0.7144444444444443,0.5852931701446278,0.741380845503099,0.7144444444444444,0.6417222222222222,0.7144444444444444,0.7144444444444444,0.6099894907825105,0.831939840074043,0.5957372476691241,0.6901408450704225,0.9461615154536391,0.139186295503212,0.39651416122004357,0.13660618996798293,0.9093816631130064,0.3943298969072165,0.9763374485596708,0.9012474012474012,0.49,0.949,0.325,0.364,0.64,0.4265,0.765,0.949,0.867,0.9665692,0.98033035,154862784,6194511360,84.51434707641602,102025
40,0.67625,0.6185913751727147,0.67625,0.5348309380798373,0.7030067848450777,0.67625,0.6252777777777777,0.67625,0.67625,0.5882472337268683,0.8392149010955455,0.5345642471664335,0.4084507042253521,0.983370288248337,0.11259079903147699,0.5930232558139535,0.12885154061624648,0.9119106699751861,0.36235955056179775,0.9293893129770993,0.8642789820923656,0.58,0.887,0.465,0.102,0.69,0.3675,0.645,0.974,0.917,0.86009425,1.0252545,154862784,6349374144,86.88600063323975,102025
