epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_fodder,precision_orchards,precision_protein_crops,precision_temp._meadows,precision_vegetables,recall_fodder,recall_orchards,recall_protein_crops,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
20,0.6976492839773034,0.5552361536555707,0.6976492839773034,0.5140088546840185,0.7368202762106634,0.6976492839773034,0.6744669330669331,0.6976492839773034,0.6976492839773034,0.5339466478495781,0.8201217645820501,0.6371198413941201,0.6,0.16009280742459397,0.189873417721519,0.74,0.979767014101778,0.318,0.69,0.9,0.6653346653346653,0.799,0.72543406,0.8500563,218933440,4597602240,110.67420625686646,101765
21,0.7249392056201027,0.5825737447496513,0.7249392056201027,0.5388443695382739,0.7487311409684345,0.7249392056201027,0.6839082917082917,0.7249392056201027,0.7249392056201027,0.5376762471909109,0.8157154479320398,0.6580224890907856,0.4817658349328215,0.16708229426433915,0.2716049382716049,0.8024475524475524,0.9654806160382369,0.502,0.67,0.88,0.45854145854145856,0.909,0.7498568,0.7278272,218933440,4816535680,107.60723400115967,101765
22,0.6957579032693867,0.5554123854318959,0.6957579032693867,0.5279633998641056,0.7388057002838366,0.6957579032693867,0.6843743256743258,0.6957579032693867,0.6957579032693867,0.5328725433065948,0.819141523771049,0.662890352510419,0.5532467532467532,0.21568627450980393,0.16140350877192983,0.7514934289127837,0.982532751091703,0.426,0.66,0.92,0.6283716283716284,0.7875,0.8051399,0.87656665,218933440,5035469120,104.60357141494751,101765
23,0.7235882194001622,0.58083782548917,0.723588219400162,0.5373245935500555,0.7512262698651668,0.7235882194001622,0.6820945054945055,0.7235882194001622,0.7235882194001622,0.5407835572501686,0.8126699170853553,0.6495709209153299,0.5423728813559322,0.14777327935222673,0.29292929292929293,0.75,0.9708423326133909,0.384,0.73,0.87,0.5274725274725275,0.899,0.721912,0.7333086,218933440,5254402560,104.12559986114502,101765
24,0.6808970548500405,0.537330486178232,0.6808970548500405,0.512449681844784,0.7278424647624381,0.6808970548500405,0.676290909090909,0.6808970548500405,0.6808970548500405,0.5215789882100089,0.8182948185094489,0.6588196363790721,0.5167037861915368,0.16589861751152074,0.17303822937625754,0.7690140845070422,0.9832402234636871,0.464,0.72,0.86,0.5454545454545454,0.792,0.7477293,0.85151064,218933440,5473336000,108.69417953491211,101765
25,0.7011618481491488,0.561332972252232,0.7011618481491488,0.5294536636766161,0.742022203405824,0.7011618481491488,0.6917827172827172,0.7011618481491488,0.7011618481491488,0.5307133545309876,0.8199951958269915,0.6726104278974915,0.5292740046838408,0.18274111675126903,0.1913978494623656,0.768324607329843,0.9818291944276196,0.452,0.72,0.89,0.5864135864135864,0.8105,0.7350059,0.8175416,218933440,5692269440,107.50779151916504,101765
26,0.7122399351526615,0.5710795862496139,0.7122399351526615,0.5376438644405258,0.7379054719085443,0.7122399351526615,0.6963170829170829,0.7122399351526615,0.7122399351526615,0.5395425065995691,0.8252182538090258,0.6718424066283177,0.4434907010014306,0.18904109589041096,0.2558139534883721,0.8316633266533067,0.9777034559643255,0.62,0.69,0.88,0.4145854145854146,0.877,0.74994445,0.7340518,218933440,5911202880,109.01324343681335,101765
27,0.6954877060253986,0.5540640157221619,0.6954877060253986,0.5198821226857159,0.7380385145365493,0.6954877060253986,0.6936823176823177,0.6954877060253986,0.6954877060253986,0.5352879094471927,0.824089079164001,0.6614389391882366,0.5766871165644172,0.18316831683168316,0.17657992565055763,0.7551282051282051,0.984875983061101,0.376,0.74,0.95,0.5884115884115884,0.814,0.7245374,0.8457334,218933440,6130136320,106.7768542766571,101765
28,0.7422318292353418,0.6088766700335231,0.7422318292353418,0.5605906949856344,0.7695280153190142,0.7422318292353418,0.688177922077922,0.7422318292353418,0.7422318292353418,0.5470521143502074,0.8200950166353707,0.6742041726126268,0.5350877192982456,0.18356164383561643,0.26755852842809363,0.7763659466327827,0.9726867335562988,0.488,0.67,0.8,0.6103896103896104,0.8725,0.6773673,0.7146729,218933440,6349069760,110.91052007675171,101765
29,0.7168332883004593,0.5812299719283092,0.7168332883004593,0.5389842125206774,0.7571083702331892,0.7168332883004593,0.6962873126873127,0.7168332883004593,0.7168332883004593,0.5469762105130396,0.8363045751569579,0.6761015689814099,0.5775656324582339,0.19020172910662825,0.18058252427184465,0.8045649072753209,0.9819662594531704,0.484,0.66,0.93,0.5634365634365635,0.844,0.7031475,0.7830338,218933440,6568003200,106.70296788215637,101765
30,0.7071061875168874,0.5709794036355735,0.7071061875168874,0.5363501344780034,0.7487651312756739,0.7071061875168874,0.7002717282717283,0.7071061875168874,0.7071061875168874,0.5397288303014746,0.8281334787333547,0.6802081998753514,0.5699208443271768,0.18592964824120603,0.18936170212765957,0.7651966626936829,0.9882352941176471,0.432,0.74,0.89,0.6413586413586414,0.798,0.6915411,0.832073,218933440,6786936640,103.25033807754517,101765
31,0.7179140772764118,0.5839283914435683,0.7179140772764118,0.5376725143962556,0.7546583986656847,0.7179140772764118,0.6901485514485514,0.7179140772764118,0.7179140772764118,0.5691180272150203,0.8438226547617613,0.6498891486161835,0.72,0.22826086956521738,0.16156462585034015,0.7482724580454096,0.9874921826141339,0.324,0.63,0.95,0.7572427572427572,0.7895,0.6697686,0.8154653,218933440,7005870080,101.6029143333435,101765
