epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_fodder,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,recall_barley,recall_wheat,recall_fodder,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
20,0.5538144329896907,0.49545045375278973,0.5538144329896907,0.46127804268098505,0.5932327785900922,0.5538144329896907,0.5145454545454545,0.5538144329896907,0.5538144329896907,0.48983674845433856,0.6887057207955809,0.4661607463556824,0.8769883351007424,0.7233201581027668,0.7364341085271318,0.03671875,0.6940639269406392,0.17164179104477612,0.1026438569206843,0.1223021582733813,0.4037626628075253,0.9276511397423192,0.5926773455377574,0.827,0.732,0.3325,0.47,0.456,0.46,0.33,0.17,0.558,0.936,0.3885,1.396837,1.452136,202928512,4261498752,131.02173161506653,102155
21,0.5231958762886598,0.46426119095528384,0.5231958762886598,0.43790196673286597,0.574614131877095,0.5231958762886598,0.49909090909090903,0.5231958762886598,0.5231958762886598,0.4835439366606869,0.7026024357814854,0.40853983429933655,0.9768888888888889,0.6266233766233766,0.7412236710130391,0.05412371134020619,0.6786296900489397,0.09366925064599484,0.08139534883720931,0.10416666666666667,0.43894899536321486,0.9402834008097166,0.583030303030303,0.5495,0.772,0.3695,0.21,0.416,0.725,0.42,0.05,0.568,0.929,0.481,1.2800968,1.4822155,202928512,4464427264,128.4760627746582,102155
22,0.5193814432989691,0.46284325533992343,0.5193814432989691,0.4547536012929314,0.5730724604305228,0.5193814432989691,0.5275454545454545,0.5193814432989691,0.5193814432989691,0.5064963004886628,0.7092538204862218,0.49622957536673806,0.9451180599872367,0.7564655172413793,0.7792521109770808,0.04288164665523156,0.75,0.13091309130913092,0.14814814814814814,0.07665505226480836,0.48188405797101447,0.9338677354709419,0.5262738853503185,0.7405,0.702,0.323,0.5,0.378,0.595,0.44,0.33,0.532,0.932,0.3305,1.4060786,1.4349761,202928512,4667355776,128.40555715560913,102155
23,0.5438144329896907,0.4848889971641742,0.5438144329896907,0.4536877391996844,0.5907406006566808,0.5438144329896907,0.5116363636363636,0.5438144329896907,0.5438144329896907,0.5115972928780517,0.710072103025133,0.45963303284213536,0.9321133412042503,0.8290598290598291,0.7212475633528265,0.03662420382165605,0.7829457364341085,0.09651307596513076,0.1624790619765494,0.1111111111111111,0.47735849056603774,0.8890959925442684,0.5890218156228009,0.7895,0.582,0.37,0.23,0.303,0.775,0.485,0.215,0.506,0.954,0.4185,1.4237726,1.4223775,202928512,4870284288,121.77175617218018,102155
24,0.5271134020618556,0.4714973286169386,0.5271134020618556,0.45067337481108694,0.5701443342281796,0.5271134020618556,0.5310454545454545,0.5271134020618556,0.5271134020618556,0.5029327754265828,0.7054493173256663,0.4875558300648551,0.9152258784160625,0.8166259168704156,0.7178349600709849,0.03984375,0.6997690531177829,0.11961722488038277,0.16998191681735986,0.09847198641765705,0.4153400868306802,0.8997134670487106,0.6398362892223738,0.8205,0.668,0.4045,0.51,0.303,0.625,0.47,0.29,0.574,0.942,0.2345,1.4349316,1.4269824,202928512,5073212800,119.798335313797,102155
25,0.5728865979381443,0.515138682274078,0.5728865979381443,0.47510764830497504,0.6164637005411928,0.5728865979381443,0.5405454545454546,0.5728865979381443,0.5728865979381443,0.5116836008767905,0.7143532130480662,0.4931826718058391,0.9517915309446254,0.8328912466843501,0.717948717948718,0.0595446584938704,0.744,0.12257495590828923,0.1440677966101695,0.10355987055016182,0.4272363150867824,0.9141221374045801,0.6107823800131492,0.7305,0.628,0.448,0.34,0.372,0.695,0.51,0.16,0.64,0.958,0.4645,1.3904448,1.4038668,202928512,5276141312,123.44376826286316,102155
26,0.5150515463917525,0.4594186020337201,0.5150515463917525,0.44824228469054844,0.5558532677309005,0.5150515463917525,0.5195454545454546,0.5150515463917525,0.5150515463917525,0.508791449961688,0.7012354061532778,0.4701254221783676,0.8632004038364463,0.8123569794050344,0.7678571428571429,0.039511494252873564,0.7652811735941321,0.208067940552017,0.12379421221864952,0.06191687871077184,0.46166666666666667,0.931237721021611,0.5618153364632238,0.855,0.71,0.3655,0.55,0.313,0.49,0.385,0.365,0.554,0.948,0.1795,1.3023086,1.4630153,202928512,5479069824,127.43268346786499,102155
27,0.528041237113402,0.47233873670051596,0.528041237113402,0.4554547028579068,0.5757251656939597,0.528041237113402,0.5343636363636363,0.528041237113402,0.528041237113402,0.5116389091781156,0.7098199912867725,0.49730080961379625,0.9062850729517397,0.8650306748466258,0.7681007345225603,0.04374453193350831,0.719626168224299,0.14335664335664336,0.14583333333333334,0.07519788918205805,0.4556765163297045,0.9311023622047244,0.5740740740740741,0.8075,0.564,0.366,0.5,0.385,0.615,0.56,0.285,0.586,0.946,0.2635,1.408454,1.3992254,202928512,5681998336,130.24788427352905,102155
28,0.5549484536082474,0.49642475756176396,0.5549484536082474,0.4616219028250566,0.5961024090631272,0.5549484536082474,0.5077272727272727,0.5549484536082474,0.5549484536082474,0.5317520739626387,0.7079312447319683,0.4294367857245956,0.860332541567696,0.7733050847457628,0.7380165289256199,0.038748137108792845,0.787292817679558,0.37662337662337664,0.1702127659574468,0.0797872340425532,0.5085714285714286,0.9199614271938283,0.5964214711729622,0.9055,0.73,0.4465,0.78,0.285,0.145,0.28,0.225,0.534,0.954,0.3,1.340064,1.4298353,202928512,5884926848,129.38428568840027,102155
29,0.5110309278350516,0.45754468375608837,0.5110309278350516,0.4424987249174293,0.5463610422383819,0.5110309278350516,0.531090909090909,0.5110309278350516,0.5110309278350516,0.510088375822992,0.7116527489263496,0.4633210747433112,0.9472049689440993,0.8273195876288659,0.7145922746781116,0.04964539007092199,0.7112403100775194,0.11565836298932385,0.14727540500736377,0.06391270459859703,0.5294117647058824,0.8899253731343284,0.6147859922178989,0.7625,0.642,0.4995,0.42,0.367,0.65,0.5,0.41,0.558,0.954,0.079,1.3588696,1.4081022,202928512,6087855360,127.60226631164551,102155
