epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_corn,precision_orchards,precision_perm._meadows,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_wheat,recall_corn,recall_orchards,recall_perm._meadows,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
35,0.922172123113115,0.8848850053444905,0.9221721231131151,0.7122081291955336,0.9170188547438174,0.922172123113115,0.7157178553580351,0.922172123113115,0.922172123113115,0.7407117023750783,0.9173237055508979,0.5620531759024489,0.9671457905544147,0.9733742959549411,0.5604395604395604,0.36363636363636365,0.95,0.4375,0.9328859060402684,0.942,0.9500249875062469,0.765,0.08,0.95,0.35,0.973,0.25177675,0.2958757,106799360,3844776960,60.431153535842896,101895
36,0.9113899235444031,0.8689777717869975,0.9113899235444031,0.6938610660631159,0.9065758844821608,0.9113899235444031,0.6973621760548296,0.9113899235444031,0.9113899235444031,0.7661085969124838,0.9153547883687583,0.533755420156159,0.976545842217484,0.9841269841269841,0.4716417910447761,0.5714285714285714,0.9690721649484536,0.4807692307692308,0.9091755938518864,0.916,0.9295352323838081,0.79,0.08,0.94,0.25,0.976,0.22343498,0.31089625,106799360,3951576320,61.481196880340576,101895
37,0.9184473632621055,0.8793277548904731,0.9184473632621055,0.6730265318390724,0.9109472423337767,0.9184473632621055,0.6888604983222676,0.9184473632621055,0.9184473632621055,0.6808840091999854,0.9091342075250294,0.0,0.976545842217484,0.9799588900308325,0.47230320699708456,0.0,0.9693877551020408,0.44,0.9279923700524559,0.916,0.953023488255872,0.81,0.0,0.95,0.22,0.973,0.26419312,0.3027652,106799360,4058375680,59.2448251247406,101895
38,0.9133503234659871,0.8721934424428568,0.9133503234659871,0.6833521230397596,0.9092814396898493,0.9133503234659871,0.6935734275719282,0.9133503234659871,0.9133503234659871,0.7446619609212827,0.9182391578844953,0.5105098273343357,0.9778761061946902,0.948780487804878,0.44473007712082263,0.3888888888888889,0.9787234042553191,0.5128205128205128,0.9608142493638677,0.884,0.9720139930034982,0.865,0.07,0.92,0.2,0.944,0.2600302,0.30821705,106799360,4165175040,58.03424882888794,101895
39,0.9215840031366399,0.8841225323009009,0.9215840031366399,0.7087760841450239,0.9158409341052153,0.9215840031366399,0.7245749625187407,0.9215840031366399,0.9215840031366399,0.7475492214226728,0.9188186508105728,0.5085225330603691,0.9830148619957537,0.9773895169578622,0.5498154981549815,0.42857142857142855,0.9032258064516129,0.46078431372549017,0.9300431241015812,0.926,0.9505247376311844,0.745,0.03,0.98,0.47,0.9705,0.275014,0.30087188,106799360,4271974400,58.29708170890808,101895
40,0.9174671633013135,0.8779234004256353,0.9174671633013135,0.6950770583890382,0.910916077681319,0.9174671633013135,0.704647247804669,0.9174671633013135,0.9174671633013135,0.7749726675541418,0.9185482266667944,0.5003945011612888,0.9711934156378601,0.9806788511749347,0.5187713310580204,0.6666666666666666,0.9323671497584541,0.43661971830985913,0.9185115402731983,0.944,0.9385307346326837,0.76,0.04,0.965,0.31,0.975,0.2589215,0.3186822,106799360,4378773760,57.72016358375549,101895
41,0.9115859635365614,0.8694359924497596,0.9115859635365614,0.6789105361152957,0.9052445183200266,0.9115859635365614,0.6947191047333476,0.9115859635365614,0.9115859635365614,0.7502872608416409,0.9140920799286592,0.46035979264745197,0.9850107066381156,0.9821052631578947,0.4757834757834758,0.5,0.9271844660194175,0.46808510638297873,0.9138418079096046,0.92,0.9325337331334332,0.835,0.03,0.955,0.22,0.9705,0.26117498,0.31928986,106799360,4485573120,58.29603886604309,101895
42,0.9188394432464223,0.8804986091461247,0.9188394432464223,0.7001619350238079,0.9143001120951342,0.9188394432464223,0.7168611408581423,0.9188394432464223,0.9188394432464223,0.7457459897776861,0.9197012093771306,0.544376052822804,0.9594320486815415,0.9823192927717108,0.53125,0.5454545454545454,0.8894009216589862,0.37755102040816324,0.9348140994688556,0.946,0.9440279860069966,0.765,0.06,0.965,0.37,0.968,0.22700335,0.29721123,106799360,4592372480,59.709203004837036,101895
43,0.9188394432464223,0.8800904851482506,0.9188394432464223,0.6517981358055295,0.9094169185421687,0.9188394432464223,0.6790742485899907,0.9188394432464223,0.9188394432464223,0.697034235799979,0.9127318503153706,0.0,0.9747899159663865,0.9751395230847285,0.4490861618798956,0.0,0.9405940594059405,0.6,0.9396299902629016,0.928,0.960519740129935,0.86,0.0,0.95,0.09,0.965,0.23867933,0.29690886,106799360,4699171840,61.58363199234009,101895
44,0.9239364830425407,0.8878300283645755,0.9239364830425407,0.707453914003181,0.9191036491950265,0.9239364830425407,0.7132888555722138,0.9239364830425407,0.9239364830425407,0.770795647556005,0.9257318871976075,0.5661466305899716,0.9674134419551935,0.9775166070516096,0.49411764705882355,0.475,0.9547738693467337,0.5833333333333334,0.9434146341463414,0.95,0.9560219890054973,0.84,0.19,0.95,0.14,0.967,0.23895821,0.29019502,106799360,4805971200,60.92842388153076,101895
45,0.9217800431287982,0.8849076167297913,0.9217800431287982,0.6912163706705371,0.9161676377961099,0.9217800431287982,0.7045745341614907,0.9217800431287982,0.9217800431287982,0.7659556605057097,0.9249389756931385,0.5165439708054057,0.9323017408123792,0.9790281329923274,0.4722222222222222,0.5384615384615384,0.9637305699481865,0.5263157894736842,0.9496296296296296,0.964,0.9565217391304348,0.85,0.07,0.93,0.2,0.9615,0.20104894,0.29024693,106799360,4912770560,62.46302843093872,101895
46,0.9166830033326798,0.8778872730986214,0.9166830033326798,0.675125270553549,0.91210273744971,0.9166830033326798,0.7089324623402585,0.9166830033326798,0.9166830033326798,0.6716161639231165,0.91512246187333,0.0,0.9893162393162394,0.9813278008298755,0.44360902255639095,0.0,0.8628318584070797,0.47368421052631576,0.950544015825915,0.926,0.9455272363818091,0.885,0.0,0.975,0.27,0.961,0.22064912,0.31057748,106799360,5019569920,59.7565176486969,101895
47,0.9223681631052735,0.8858308321569741,0.9223681631052735,0.6713288350387993,0.916544474466741,0.9223681631052735,0.6963594274291426,0.9223681631052735,0.9223681631052735,0.7375205783115485,0.9261408289953537,0.4515308974498821,0.9812108559498957,0.9719016557952835,0.4506329113924051,0.35135135135135137,0.945273631840796,0.5,0.9622736418511066,0.94,0.968015992003998,0.89,0.13,0.95,0.04,0.9565,0.24103667,0.2861816,106799360,5126369280,57.778488636016846,101895
48,0.9207998431680062,0.8831556442268635,0.9207998431680062,0.6756189874729083,0.9135635039370418,0.9207998431680062,0.6942893553223388,0.9207998431680062,0.9207998431680062,0.7975735813516949,0.9288125065706142,0.46606860040706877,0.9791231732776617,0.9844479004665629,0.4557291666666667,0.5454545454545454,0.9502487562189055,0.7333333333333333,0.9346781940441883,0.938,0.9490254872563718,0.875,0.06,0.955,0.11,0.973,0.20495017,0.2913484,106799360,5233168640,57.54733347892761,101895
49,0.9204077631836894,0.8819793134441414,0.9204077631836894,0.6565301834755798,0.9109814948782827,0.9204077631836894,0.672931141572071,0.9204077631836894,0.9204077631836894,0.7797594760742214,0.9236166345627701,0.3509388219766639,0.9807692307692307,0.9747347145022739,0.4596774193548387,0.5,0.9834254143646409,0.625,0.9347095535285646,0.918,0.9640179910044977,0.855,0.01,0.89,0.1,0.9735,0.2407894,0.29187888,106799360,5339968000,58.82205557823181,101895
50,0.9276612428935502,0.89341261199349,0.9276612428935502,0.7113679785226683,0.9226018725221888,0.9276612428935502,0.7208592846433924,0.9276612428935502,0.9276612428935502,0.7658287037509421,0.9279433409926194,0.5707972858405849,0.9694501018329938,0.968562874251497,0.5106382978723404,0.5238095238095238,0.9061032863849765,0.5208333333333334,0.9614035087719298,0.952,0.9700149925037481,0.84,0.11,0.965,0.25,0.959,0.20017736,0.274964,106799360,5446767360,60.57750391960144,101895
51,0.9268770829249167,0.8922550149951526,0.9268770829249167,0.6973432344955478,0.920862595056737,0.9268770829249167,0.7120029985007497,0.9268770829249167,0.9268770829249167,0.7479187700555173,0.9255062402220653,0.5097258385810179,0.9642857142857143,0.9775624681285059,0.503030303030303,0.45454545454545453,0.9455445544554455,0.43859649122807015,0.9518664047151277,0.972,0.9580209895052474,0.83,0.05,0.955,0.25,0.969,0.25818446,0.2802505,106799360,5553566720,60.004833459854126,101895
