epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_fallow,precision_misc.,precision_orchards,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_vegetables,recall_barley,recall_wheat,recall_fallow,recall_misc.,recall_orchards,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
30,0.6643055555555556,0.6036640080896052,0.6643055555555556,0.5474392147660796,0.7108245405773652,0.6643055555555556,0.592111111111111,0.6643055555555556,0.6643055555555556,0.610816042484855,0.835831095890968,0.49230401991074757,0.6911764705882353,0.9575821845174973,0.17142857142857143,0.37435897435897436,0.09616453585325181,0.9029345372460497,0.39570552147239263,0.9789695057833859,0.9290240811153359,0.47,0.903,0.09,0.292,0.865,0.4,0.645,0.931,0.733,0.6501052,0.75462794,154862784,4800746304,117.9268229007721,102025
31,0.6295833333333334,0.5689822743668534,0.6295833333333334,0.515952442926156,0.653329416346288,0.6295833333333334,0.5810555555555555,0.6295833333333334,0.6295833333333334,0.6197722205862859,0.8521238491091738,0.46261666306901056,0.6909090909090909,0.9519672968829842,0.10810810810810811,0.5543478260869565,0.08704253214638971,0.9552238805970149,0.3684210526315789,0.985945945945946,0.8759842519685039,0.38,0.9315,0.14,0.204,0.88,0.192,0.7,0.912,0.89,0.6290445,0.7204167,154862784,4955609088,87.73022389411926,102025
32,0.57125,0.5082219665457121,0.57125,0.43513926568815064,0.5570062164488212,0.57125,0.5312222222222223,0.57125,0.57125,0.6066493863489394,0.8363573349775771,0.2712941710809293,0.7916666666666666,0.9663865546218487,0.06349206349206349,0.6428571428571429,0.07099827882960413,0.9142857142857143,0.22152886115444617,0.94994994994995,0.8386792452830188,0.38,0.92,0.04,0.036,0.825,0.032,0.71,0.949,0.889,0.6177769,0.83163583,154862784,5110471872,89.18613028526306,102025
33,0.6952777777777778,0.6387767142145002,0.6952777777777778,0.5646396211687097,0.7260505938161167,0.6952777777777778,0.6531666666666667,0.6952777777777778,0.6952777777777778,0.5748787042868664,0.8328908133653464,0.6166222141093296,0.3383838383838384,0.9513319672131147,0.12343966712898752,0.4090909090909091,0.154776299879081,0.9200463499420626,0.396011396011396,0.9692937563971341,0.9115341545352743,0.67,0.9285,0.445,0.342,0.64,0.397,0.695,0.947,0.814,0.82288396,0.7190988,154862784,5265334656,88.10360527038574,102025
34,0.6148611111111111,0.5544118927049834,0.6148611111111111,0.5123388416704135,0.6488628232916827,0.6148611111111111,0.6053888888888889,0.6148611111111111,0.6148611111111111,0.5812994441851982,0.8470405628072055,0.517890022161534,0.43243243243243246,0.9745119305856833,0.10967741935483871,0.4885844748858447,0.0938337801608579,0.9387755102040817,0.3125,0.963265306122449,0.9181141439205955,0.64,0.8985,0.255,0.214,0.875,0.207,0.675,0.944,0.74,0.69237614,0.73664564,154862784,5420197440,84.35995984077454,102025
35,0.6379166666666667,0.5771984872272515,0.6379166666666667,0.5376717958938435,0.6777650295247897,0.6379166666666667,0.5928888888888889,0.6379166666666667,0.6379166666666667,0.6117964579640369,0.8420397848260872,0.5160310865576292,0.6885245901639344,0.9569327731092437,0.13114754098360656,0.4021164021164021,0.09447128287707998,0.92573402417962,0.40615384615384614,0.9964788732394366,0.9046087888531619,0.42,0.911,0.2,0.304,0.88,0.268,0.66,0.849,0.844,0.6064654,0.71347916,154862784,5575060224,86.0692389011383,102025
36,0.6247222222222222,0.56341994887895,0.6247222222222222,0.5079468452871203,0.6558070410666708,0.6247222222222222,0.5844444444444445,0.6247222222222222,0.6247222222222222,0.6067656075541706,0.8453460820483548,0.46400968533124426,0.6417910447761194,0.9633315872184389,0.1306122448979592,0.5403225806451613,0.08854427213606804,0.9262948207171314,0.30115830115830117,0.975,0.8938356164383562,0.43,0.9195,0.16,0.134,0.885,0.2325,0.78,0.936,0.783,0.64969563,0.7170783,154862784,5729923008,84.68121600151062,102025
37,0.6930555555555555,0.6358535083885053,0.6930555555555555,0.565720958538442,0.7271981002716009,0.6930555555555555,0.6231666666666666,0.6930555555555555,0.6930555555555555,0.6073610776572019,0.8407622484982115,0.5591333539411705,0.5568181818181818,0.9538773441459706,0.13616071428571427,0.44015444015444016,0.116751269035533,0.9215686274509803,0.4558303886925795,0.9722792607802875,0.9128094725511302,0.49,0.941,0.305,0.228,0.805,0.3995,0.645,0.947,0.848,0.6139096,0.69081616,154862784,5884785792,85.55740594863892,102025
38,0.6516666666666666,0.5909118712492438,0.6516666666666666,0.5321037091453218,0.68797035011669,0.6516666666666666,0.6180555555555556,0.6516666666666666,0.6516666666666666,0.5753087518319526,0.8347044080700644,0.5641203276504331,0.375,0.9455370650529501,0.11275964391691394,0.45126353790613716,0.11441647597254005,0.9171428571428571,0.35714285714285715,0.9612244897959183,0.9432918395573997,0.6,0.9375,0.38,0.25,0.75,0.321,0.7,0.942,0.682,0.63587403,0.71956176,154862784,6039648576,92.25164771080017,102025
39,0.6044444444444445,0.5424307473970305,0.6044444444444445,0.48283255742845665,0.619340489999381,0.6044444444444445,0.5607777777777778,0.6044444444444445,0.6044444444444445,0.63002801980468,0.8532944135280032,0.4167586564564993,0.7586206896551724,0.9464464464464465,0.13991769547325103,0.5673758865248227,0.08209959623149395,0.943609022556391,0.34065934065934067,0.9943566591422122,0.8971668415529905,0.22,0.9455,0.17,0.16,0.915,0.1255,0.775,0.881,0.855,0.5969038,0.73798734,154862784,6194511360,83.80212092399597,102025
