Metric,test_Highest GMean Epoch,val_Highest GMean Epoch,val_mean,val_std,val_min,val_25%,val_50%,val_75%,val_max
recall_protein_crops,0.7788018433179723,0.536,0.5005862068965518,0.12204170044914092,0.0,0.464,0.519,0.5725,0.686
recall_rapeseed,0.972,0.961,0.9181982758620689,0.12353399772316291,0.014,0.9299999999999999,0.9375,0.944375,0.9645
recall_temp._meadows,0.3983333333333333,0.4,0.31198275862068975,0.09293432719508908,0.12,0.24,0.32,0.38,0.51
recall_vegetables,0.6366666666666667,0.91,0.8012068965517244,0.05248483778404178,0.63,0.78,0.805,0.83,0.91
epoch,,38.0,28.5,16.886878535320456,0.0,14.25,28.5,42.75,57.0
trainloss,,1.0271236,1.140591050172414,0.33400398078332505,0.8864693,0.97580015,1.0350301,1.16218165,2.8662653
valloss,,0.88402784,1.0225301639655167,0.2409994646403351,0.8643326,0.9078914075,0.9693022499999999,1.038787975,2.5190847
FLOPs_per_epoch,,688905408.0,688905408.0,0.0,688905408.0,688905408.0,688905408.0,688905408.0,688905408.0
cumulative_FLOPs,,26867310912.0,20322709536.0,11633461947.221378,688905408.0,10505807472.0,20322709536.0,30139611600.0,39956513664.0
runtime_per_epoch,,345.52873277664185,350.54011923280257,9.471621593717044,335.3332555294037,344.8068790435791,348.8195424079895,355.2282569408417,377.28808784484863
Params,,102285.0,102285.0,0.0,102285.0,102285.0,102285.0,102285.0,102285.0
Statistical Parity Difference,-0.2799625975907085,,,,,,,,
Error Rate Ratio,1.853161328663394,,,,,,,,
Disparate Impact,0.583297643926124,,,,,,,,
True Positive Rate (Privileged),0.6718526869597895,,,,,,,,
True Positive Rate (Unprivileged),0.391890089369081,,,,,,,,
False Positive Rate (Privileged),0.3281473130402104,,,,,,,,
False Positive Rate (Unprivileged),0.608109910630919,,,,,,,,
Accuracy (Privileged),0.6718526869597895,,,,,,,,
Accuracy (Unprivileged),0.391890089369081,,,,,,,,
F1 Macro (Privileged),0.5930743949967578,,,,,,,,
F1 Macro (Unprivileged),0.4179231089661904,,,,,,,,
F1 Macro Difference,0.1751512860305674,,,,,,,,
