epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_fodder,precision_misc.,precision_orchards,precision_protein_crops,precision_vegetables,recall_wheat,recall_fodder,recall_misc.,recall_orchards,recall_protein_crops,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
38,0.660787771898883,0.5744143995698514,0.660787771898883,0.6240460478316346,0.6632346781333672,0.660787771898883,0.6409191616766468,0.660787771898883,0.660787771898883,0.6408940130171735,0.6990354872820467,0.6099495190857254,0.839572192513369,0.8328173374613003,0.44776119402985076,0.4241573033707865,0.7140115163147792,0.5870445344129555,0.785,0.538,0.3,0.755,0.7425149700598802,0.725,0.8652741,0.91125417,37379328,1420414464,20.437719345092773,101830
39,0.671957671957672,0.5912091433316378,0.671957671957672,0.6208177560030889,0.6683596031263532,0.671957671957672,0.6556057884231536,0.671957671957672,0.671957671957672,0.6589272061995844,0.7125171051083513,0.5896111247950527,0.7383966244725738,0.8179190751445087,0.6129032258064516,0.45,0.7880184331797235,0.5463258785942492,0.875,0.566,0.19,0.765,0.6826347305389222,0.855,0.90962774,0.9232617,37379328,1457793792,20.653830766677856,101830
40,0.6343327454438565,0.5479452230382491,0.6343327454438565,0.575243853510665,0.6341807198186508,0.6343327454438565,0.6186490352628077,0.6343327454438565,0.6343327454438565,0.6769665457740403,0.7242343380328563,0.4950496579223448,0.9254658385093167,0.7734375,0.6666666666666666,0.41450777202072536,0.8445121951219512,0.4372093023255814,0.745,0.594,0.08,0.8,0.5528942115768463,0.94,0.9251266,1.0040959,37379328,1495173120,19.799160718917847,101830
41,0.6995884773662552,0.6193686030365173,0.6995884773662552,0.6450997103096303,0.6940585909318328,0.6995884773662552,0.6602518296739853,0.6995884773662552,0.6995884773662552,0.7136221140016001,0.7285343903052607,0.5946559226203999,0.8638743455497382,0.7886977886977887,0.7916666666666666,0.5758928571428571,0.748995983935743,0.5126050420168067,0.825,0.642,0.19,0.645,0.7445109780439122,0.915,0.90934443,0.94819117,37379328,1532552448,19.782273530960083,101830
42,0.7072310405643739,0.6254925617810521,0.7072310405643738,0.6529813264868101,0.7025010196651126,0.7072310405643739,0.6549151696606786,0.7072310405643739,0.7072310405643739,0.6831180151838684,0.7123499006755979,0.6052627695966669,0.9,0.738045738045738,0.5609756097560976,0.5728155339805825,0.7529880478087649,0.5738831615120275,0.81,0.71,0.23,0.59,0.7544910179640718,0.835,0.8649336,0.9369316,37379328,1569931776,19.2134690284729,101830
43,0.7013521457965902,0.623745649014241,0.7013521457965902,0.6553485303376672,0.6991365695930614,0.7013521457965902,0.6752797737857619,0.7013521457965902,0.7013521457965902,0.6663203026029202,0.7183865194796237,0.6327391838799699,0.8211009174311926,0.740041928721174,0.5185185185185185,0.5281385281385281,0.8379746835443038,0.5521472392638037,0.895,0.706,0.28,0.61,0.6606786427145709,0.9,0.82720363,0.8937139,37379328,1607311104,20.409098625183105,101830
44,0.6884185773074663,0.6080258333467392,0.6884185773074663,0.6476047357358555,0.686763264919966,0.6884185773074663,0.6671117764471058,0.6884185773074663,0.6884185773074663,0.6682651476474003,0.7095512410701623,0.6248750128054242,0.8211009174311926,0.7651162790697674,0.5869565217391305,0.5598290598290598,0.7780373831775701,0.4985507246376812,0.895,0.658,0.27,0.655,0.6646706586826348,0.86,0.84154546,0.89613044,37379328,1644690432,21.992924213409424,101830
45,0.7060552616108172,0.6252077221751438,0.7060552616108172,0.6508374768709485,0.7037950634786427,0.7060552616108172,0.6537638057218894,0.7060552616108172,0.7060552616108172,0.7022922359967967,0.7261280036864868,0.5974924976999514,0.936046511627907,0.7279843444227005,0.6666666666666666,0.4913494809688581,0.7995495495495496,0.592156862745098,0.805,0.744,0.2,0.71,0.7085828343313373,0.755,0.82648057,0.9110622,37379328,1682069760,20.929442167282104,101830
46,0.6601998824221046,0.5768735020569349,0.6601998824221046,0.619252781472492,0.6609534503821346,0.6601998824221046,0.654789753825682,0.6601998824221046,0.6601998824221046,0.605270540982548,0.6827934662042294,0.62984858465609,0.6317567567567568,0.7648514851485149,0.3333333333333333,0.5114155251141552,0.7939698492462312,0.5962962962962963,0.935,0.618,0.38,0.56,0.6307385229540918,0.805,0.81577677,0.8872299,37379328,1719449088,19.786572694778442,101830
47,0.7037037037037037,0.625063469509051,0.7037037037037037,0.6727931562324323,0.7027051127650977,0.7037037037037037,0.6822598137059215,0.7037037037037037,0.7037037037037037,0.6946258428763938,0.7188170265217532,0.6524596141548018,0.8871794871794871,0.7465437788018433,0.66,0.5150375939849624,0.7680851063829788,0.5909090909090909,0.865,0.648,0.33,0.685,0.720558882235529,0.845,0.8637618,0.86449146,37379328,1756828416,19.112550020217896,101830
48,0.6884185773074663,0.6114928778219157,0.6884185773074663,0.637101319317333,0.6858776524396457,0.6884185773074663,0.6711077844311376,0.6884185773074663,0.6884185773074663,0.6821010003707304,0.7324345787976678,0.596811696479375,0.8523809523809524,0.7874015748031497,0.6206896551724138,0.5051546391752577,0.8411910669975186,0.48578811369509045,0.895,0.6,0.18,0.735,0.6766467065868264,0.94,0.7976361,0.89797205,37379328,1794207744,20.501093864440918,101830
49,0.6643151087595532,0.5817464083720394,0.6643151087595532,0.6101164907080684,0.6618198342094341,0.6643151087595532,0.6452877578176979,0.6643151087595532,0.6643151087595532,0.6835106106599872,0.7217945284843494,0.552687871061398,0.8956043956043956,0.7763157894736842,0.6842105263157895,0.4652567975830816,0.8075949367088607,0.4720812182741117,0.815,0.59,0.13,0.77,0.6367265469061876,0.93,0.8157001,0.9270409,37379328,1831587072,19.29633903503418,101830
50,0.6878306878306878,0.6095633804460733,0.6878306878306878,0.6408457597978504,0.6834753267607134,0.6878306878306878,0.6684045242847638,0.6878306878306878,0.6878306878306878,0.6982365150619178,0.7414686494086093,0.6004008331232683,0.9392265193370166,0.8571428571428571,0.6451612903225806,0.4606413994169096,0.7665369649805448,0.5207100591715976,0.85,0.504,0.2,0.79,0.7864271457085829,0.88,0.80311894,0.9001072,37379328,1868966400,20.524468421936035,101830
51,0.6760728982951205,0.5967257044976062,0.6760728982951205,0.6167208643475437,0.6662971090570341,0.6760728982951205,0.6590791749833665,0.6760728982951205,0.6760728982951205,0.6722036514099266,0.7294772224703862,0.5691499934868989,0.775,0.8860294117647058,0.625,0.45217391304347826,0.7670682730923695,0.5279503105590062,0.93,0.482,0.15,0.78,0.7624750499001997,0.85,0.838213,0.90181303,37379328,1906345728,20.55216693878174,101830
52,0.7084068195179306,0.630832239432922,0.7084068195179306,0.6590275963904672,0.7051220333743695,0.7084068195179306,0.6710745176314039,0.7084068195179306,0.7084068195179306,0.7366330125816498,0.7454469149415077,0.609197132819423,0.9520958083832335,0.7788944723618091,0.8333333333333334,0.48328267477203646,0.7764471057884231,0.5957446808510638,0.795,0.62,0.2,0.795,0.7764471057884231,0.84,0.848965,0.91129017,37379328,1943725056,19.8033447265625,101830
53,0.7037037037037037,0.62450561377475,0.7037037037037037,0.6397570194499124,0.700359610376787,0.7037037037037037,0.6537518296739854,0.7037037037037037,0.7037037037037037,0.7266743304610607,0.7440722429073494,0.5713667675595036,0.9585798816568047,0.773972602739726,0.7894736842105263,0.5648148148148148,0.7987152034261242,0.4744897959183674,0.81,0.678,0.15,0.61,0.7445109780439122,0.93,0.72286296,0.9379776,37379328,1981104384,19.324182510375977,101830
54,0.671957671957672,0.5942489554397925,0.671957671957672,0.6385749910429173,0.6769014161527166,0.671957671957672,0.6776337325349301,0.671957671957672,0.671957671957672,0.6373129634192194,0.7206907945665786,0.6504755121824105,0.8088888888888889,0.7726161369193154,0.37037037037037035,0.5,0.8849557522123894,0.48704663212435234,0.91,0.632,0.4,0.585,0.5988023952095808,0.94,0.7965652,0.8841812,37379328,2018483712,19.439204931259155,101830
55,0.7042915931804821,0.6274820294234177,0.7042915931804821,0.6623299372829204,0.7056486994418087,0.7042915931804821,0.6769457751164337,0.7042915931804821,0.7042915931804821,0.6909624131754358,0.7344508668141857,0.6305095281644659,0.9239130434782609,0.7379454926624738,0.5681818181818182,0.45871559633027525,0.8491048593350383,0.6079136690647482,0.85,0.704,0.25,0.75,0.6626746506986028,0.845,0.8436713,0.85910076,37379328,2055863040,19.938225984573364,101830
56,0.6931216931216931,0.6194265523017287,0.6931216931216931,0.6482047814967502,0.6952872319915581,0.6931216931216931,0.6827737857618098,0.6931216931216931,0.6931216931216931,0.6878480359135684,0.7508786577567833,0.6266449452448117,0.8295964125560538,0.8305555555555556,0.631578947368421,0.4750830564784053,0.8831168831168831,0.47715736040609136,0.925,0.598,0.24,0.715,0.6786427145708582,0.94,0.8068358,0.8628019,37379328,2093242368,19.220702171325684,101830
57,0.7254556143445032,0.6544281710164384,0.7254556143445033,0.6793616416316669,0.7228305456761045,0.7254556143445032,0.6984005322687957,0.7254556143445032,0.7254556143445032,0.7183197873898094,0.7562150204164731,0.6456329643082944,0.9187817258883249,0.8337950138504155,0.6756756756756757,0.49201277955271566,0.8032128514056225,0.5864406779661017,0.905,0.602,0.25,0.77,0.7984031936127745,0.865,0.804661,0.852144,37379328,2130621696,21.185335397720337,101830
58,0.6743092298647855,0.5970995222164028,0.6743092298647855,0.642214770751667,0.6803534419261152,0.6743092298647855,0.6749497671324018,0.6743092298647855,0.6743092298647855,0.6618350993760928,0.7331240024833608,0.6315777332991437,0.8952879581151832,0.7877094972067039,0.4444444444444444,0.41075794621026895,0.8670212765957447,0.5657894736842105,0.855,0.564,0.28,0.84,0.6506986027944112,0.86,0.7618578,0.877553,37379328,2168001024,20.489529609680176,101830
