epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
20,0.8115625,0.7647014191296619,0.8115625,0.43216774584617323,0.7749573568667049,0.8115625,0.42945833333333333,0.8115625,0.8115625,0.6149146324207319,0.781052799792016,0.0,0.835820895522388,0.8,0.7906976744186046,0.8571428571428571,0.0,0.0,0.6929961089494163,0.7492830807046292,0.8,0.9864300626304802,0.0,0.8666049096804076,0.448,0.04,0.85,0.09,0.0,0.0,0.8905,0.9145,0.04,0.945,0.0,0.9355,0.6586089,0.71187615,202930944,4261549824,115.2454993724823,102220
21,0.809375,0.7627427200855682,0.809375,0.420578089014569,0.7718749566109424,0.809375,0.4278333333333333,0.809375,0.809375,0.6430577538342855,0.7777702747034039,0.0,0.7071713147410359,1.0,0.8505747126436781,0.875,0.0,0.0,0.7503499766682221,0.752607425949103,1.0,0.9865702479338843,0.0,0.7944193680755026,0.71,0.01,0.74,0.035,0.0,0.0,0.804,0.902,0.01,0.955,0.0,0.968,0.6449517,0.69164306,202930944,4464480768,107.52116990089417,102220
22,0.8097916666666667,0.7627650345845858,0.8097916666666667,0.4387127516522041,0.7775858343343517,0.8097916666666667,0.43054166666666666,0.8097916666666667,0.8097916666666667,0.6429029828584655,0.792738019461755,0.0,0.8168604651162791,1.0,0.8406593406593407,0.85,0.0,0.5333333333333333,0.6561151079136691,0.7620495006513244,0.36363636363636365,0.9796437659033079,0.0,0.9125379170879676,0.562,0.02,0.765,0.085,0.0,0.04,0.912,0.8775,0.04,0.9625,0.0,0.9025,0.6640101,0.7216352,202930944,4667411712,110.60965490341187,102220
23,0.803125,0.7552047987630719,0.803125,0.42586645859467226,0.7696517722106514,0.803125,0.4299583333333333,0.803125,0.803125,0.6021103538293204,0.7725191992996905,0.0,0.6516007532956686,1.0,0.8491620111731844,0.8571428571428571,0.0,0.0,0.6653977921583555,0.7623985572587917,0.5714285714285714,0.9707955689828801,0.0,0.8973981345115366,0.692,0.01,0.76,0.06,0.0,0.0,0.874,0.8455,0.04,0.964,0.0,0.914,0.61192757,0.72607243,202930944,4870342656,112.13600254058838,102220
24,0.8111458333333333,0.7650330618008624,0.8111458333333332,0.44203326752338734,0.7801255863988935,0.8111458333333333,0.439375,0.8111458333333333,0.8111458333333333,0.5819871583416334,0.7816918736606219,0.0,0.7236842105263158,1.0,0.8469945355191257,0.7333333333333333,0.0,0.0,0.6768707482993197,0.7427894112998815,0.3333333333333333,0.9899524061343205,0.0,0.9368879216539717,0.66,0.01,0.775,0.165,0.0,0.0,0.8955,0.94,0.03,0.936,0.0,0.861,0.63458997,0.7014611,202930944,5073273600,108.29562258720398,102220
25,0.8211458333333334,0.7770817442671902,0.8211458333333334,0.4410272070275432,0.7853569639353729,0.8211458333333334,0.4415833333333334,0.8211458333333334,0.8211458333333334,0.5540430793144473,0.7827614872422916,0.0,0.8092485549132948,0.2222222222222222,0.8009259259259259,1.0,0.0,0.0,0.7319502074688796,0.7343505477308294,0.47619047619047616,0.989577905158937,0.0,0.8840511121628017,0.56,0.02,0.865,0.05,0.0,0.0,0.882,0.9385,0.1,0.9495,0.0,0.934,0.61849755,0.65573466,202930944,5276204544,114.06384778022766,102220
26,0.8119791666666667,0.7657308338132822,0.8119791666666667,0.43762292841036005,0.7783972946262209,0.8119791666666667,0.43649999999999994,0.8119791666666667,0.8119791666666667,0.566376104732071,0.7808706557115647,0.0,0.7572559366754618,0.6666666666666666,0.8186274509803921,0.7058823529411765,0.0,0.0,0.6929012345679012,0.719429857464366,0.5,0.982051282051282,0.0,0.9536984754376059,0.574,0.02,0.835,0.06,0.0,0.0,0.898,0.959,0.09,0.9575,0.0,0.8445,0.57692736,0.67427605,202930944,5479135488,115.07790994644165,102220
27,0.8091666666666667,0.7621988815213041,0.8091666666666666,0.4572012123229862,0.7798295325856169,0.8091666666666667,0.44616666666666677,0.8091666666666667,0.8091666666666667,0.575485972876063,0.7890400638157754,0.0,0.8745519713261649,0.4,0.7945205479452054,0.7068965517241379,0.0,0.4166666666666667,0.6693169497650886,0.7377952755905511,0.375,0.9929116684841875,0.0,0.9381720430107527,0.488,0.06,0.87,0.205,0.0,0.025,0.926,0.937,0.06,0.9105,0.0,0.8725,0.5865041,0.6998159,202930944,5682066432,114.45958828926086,102220
28,0.806875,0.759011805421097,0.806875,0.43575653937266506,0.7738107249988492,0.806875,0.43020833333333336,0.806875,0.806875,0.6662787778979172,0.8037361685667644,0.0,0.8019169329073482,0.8,0.8434343434343434,0.8571428571428571,0.0,1.0,0.6684841875681571,0.7252286585365854,0.36363636363636365,0.9898558462359851,0.0,0.9456461453133667,0.502,0.04,0.835,0.09,0.0,0.005,0.9195,0.9515,0.04,0.927,0.0,0.8525,0.5887031,0.6860246,202930944,5884997376,114.16388154029846,102220
29,0.82375,0.7809543331211635,0.82375,0.4676929698014176,0.7923886930964622,0.82375,0.46170833333333333,0.82375,0.82375,0.5256177648627043,0.779409053043116,0.0,0.8247978436657682,0.36,0.7068965517241379,0.6666666666666666,0.0,0.0,0.7927063339731286,0.7357910906298003,0.3888888888888889,0.9900210084033614,0.0,0.8416447944007,0.612,0.09,0.82,0.19,0.0,0.0,0.826,0.958,0.14,0.9425,0.0,0.962,0.6139054,0.66256034,202930944,6087928320,115.39846682548523,102220
