epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_corn,precision_orchards,precision_cereals,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_corn,recall_orchards,recall_cereals,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
31,0.6800444382724622,0.6272937013030352,0.6800444382724622,0.65173240647588,0.736673183769763,0.6800444382724622,0.7588902347652347,0.6800444382724622,0.6800444382724622,0.6883740405198346,0.87904288806293,0.741955670171068,0.40119760479041916,0.9151329243353783,0.06577086280056577,0.9685374149659864,0.41657077100115075,0.961456102783726,0.9629277566539924,0.8153988868274582,0.67,0.895,0.93,0.5695,0.724,0.898,0.5065,0.8781218781218781,0.6562701,0.746139,154860928,4800688768,82.37540030479431,101960
32,0.7623941119288987,0.7136858168884295,0.7623941119288988,0.6724958579020804,0.7964284959290701,0.7623941119288987,0.788323489010989,0.7623941119288987,0.7623941119288987,0.6778432474342797,0.8605344687365861,0.7787347524245314,0.21052631578947367,0.9711649365628604,0.11654676258992806,0.9051782111634162,0.5764462809917356,0.9395161290322581,0.9203484754200373,0.7830188679245284,0.84,0.842,0.81,0.673,0.558,0.932,0.7395,0.9120879120879121,0.8085757,0.66439235,154860928,4955549696,85.76581192016602,101960
33,0.769337592001111,0.7222442470497659,0.7693375920011111,0.6932168524192712,0.8050503805262563,0.769337592001111,0.784651098901099,0.769337592001111,0.769337592001111,0.6958928116146897,0.8729407854562958,0.7806572486051532,0.38333333333333336,0.9472016895459345,0.11159420289855072,0.9142674344209852,0.41452991452991456,0.9645833333333333,0.9387351778656127,0.8928974069898534,0.69,0.897,0.77,0.7145,0.776,0.926,0.7125,0.7912087912087912,0.5934736,0.6493156,154860928,5110410624,85.66331434249878,101960
34,0.7586446326899042,0.7032575442983147,0.7586446326899042,0.6563135988660889,0.78229178683812,0.7586446326899042,0.7247805944055945,0.7586446326899042,0.7586446326899042,0.6764338634718251,0.8261245215509677,0.6930318974310424,0.12340425531914893,0.8964525407478428,0.2658959537572254,0.7196673189823874,0.6153846153846154,0.9459459459459459,0.9479231246125233,0.896797153024911,0.87,0.935,0.46,0.7355,0.368,0.91,0.7645,0.7552447552447552,0.67853343,0.74766207,154860928,5265271552,88.92474055290222,101960
35,0.7753089848632134,0.7268009171213763,0.7753089848632134,0.6840446611476985,0.801934611443008,0.7753089848632134,0.7786464785214785,0.7753089848632134,0.7753089848632134,0.6792401724603181,0.8533024485338347,0.7734917153353412,0.2542372881355932,0.9672489082969432,0.13498098859315588,0.8212232096184005,0.4790764790764791,0.9488752556237219,0.9528832630098453,0.8753959873284055,0.75,0.886,0.71,0.7855,0.664,0.928,0.6775,0.8281718281718282,0.90874374,0.645976,154860928,5420132480,89.2216112613678,101960
36,0.7526732398278017,0.70030849226276,0.7526732398278017,0.6678547417466312,0.7871601105175321,0.7526732398278017,0.768340596903097,0.7526732398278017,0.7526732398278017,0.672602165209552,0.8469572089558126,0.7649348872684539,0.23708206686930092,0.9802955665024631,0.11094452773613193,0.8125343595382079,0.5,0.9124513618677043,0.9241334205362982,0.9033760186263097,0.78,0.796,0.74,0.739,0.672,0.938,0.7065,0.7752247752247752,0.7488099,0.6894519,154860928,5574993408,83.73093461990356,101960
37,0.7653103735592279,0.7181901651188344,0.7653103735592279,0.6825661902159871,0.7955462484857716,0.7653103735592279,0.7969533591408592,0.7653103735592279,0.7653103735592279,0.6768181405649917,0.8666688987085763,0.791624834381918,0.27303754266211605,0.9642082429501084,0.148,0.922068463219228,0.3818001978239367,0.9470468431771895,0.9467948717948718,0.8315889628924833,0.8,0.889,0.74,0.633,0.772,0.93,0.7385,0.8731268731268731,0.72599244,0.62900424,154860928,5729854336,85.0955445766449,101960
38,0.6678239133453687,0.6079167492384616,0.6678239133453687,0.609666454039755,0.7336911302529084,0.6678239133453687,0.6927808441558442,0.6678239133453687,0.6678239133453687,0.6885970959211086,0.8558679301944295,0.6483614908430179,0.05790108564535585,0.9328585961342828,0.1909722222222222,0.7676553672316384,0.7282608695652174,0.9694989106753813,0.9586357039187228,0.9029940119760479,0.96,0.917,0.55,0.5435,0.268,0.89,0.6605,0.7532467532467533,0.5778797,0.8641637,154860928,5884715264,87.46541500091553,101960
39,0.7655881127621164,0.7181705853204368,0.7655881127621164,0.679740539030866,0.7990262927679664,0.7655881127621164,0.7961404845154845,0.7655881127621164,0.7655881127621164,0.6767689502055096,0.8633582151610911,0.7886699367488289,0.24539877300613497,0.9484752891692955,0.11341632088520055,0.8965303593556382,0.5277310924369748,0.9049429657794676,0.9447983014861996,0.8328584995251662,0.8,0.902,0.82,0.7235,0.628,0.952,0.6675,0.8761238761238761,0.9606778,0.6029288,154860928,6039576192,87.7766466140747,101960
40,0.730592973198167,0.6805195538195138,0.730592973198167,0.6781523758990284,0.7710640827560793,0.730592973198167,0.7798286088911088,0.730592973198167,0.730592973198167,0.6940208771886764,0.8738552924344931,0.7693051936240236,0.46715328467153283,0.96,0.10966057441253264,0.9448,0.3346872461413485,0.9456740442655935,0.9541420118343196,0.8360498561840843,0.64,0.888,0.84,0.5905,0.824,0.94,0.645,0.8711288711288712,0.63352954,0.629908,154860928,6194437120,84.34570789337158,101960
41,0.7529509790306902,0.7041974015574308,0.7529509790306902,0.6799606587121173,0.7908333203610802,0.7529509790306902,0.7920236013986015,0.7529509790306902,0.7529509790306902,0.6819901647158628,0.8664548205443526,0.7869634422251585,0.30864197530864196,0.9565217391304348,0.109375,0.9090909090909091,0.42482915717539865,0.9452332657200812,0.9347079037800687,0.8675213675213675,0.75,0.902,0.84,0.675,0.746,0.932,0.68,0.8111888111888111,0.60523796,0.62716097,154860928,6349298048,86.14565086364746,101960
42,0.7555895014581309,0.7078039898951847,0.7555895014581308,0.6903556655593949,0.7918450562681004,0.7555895014581309,0.789319493006993,0.7555895014581309,0.7555895014581309,0.6964674192859508,0.8729041379479923,0.7809686971779132,0.4,0.9421052631578948,0.09496567505720824,0.9512367491166078,0.5332252836304701,0.9766454352441614,0.9625,0.7110609480812641,0.74,0.895,0.83,0.673,0.658,0.92,0.6545,0.9440559440559441,0.69903713,0.68103504,154860928,6504158976,82.34308362007141,101960
43,0.7501735870018053,0.7018350680525272,0.7501735870018051,0.6880922840274406,0.7894294817250868,0.7501735870018053,0.7768911088911089,0.7501735870018053,0.7501735870018053,0.7028404604422038,0.8751733710820623,0.7666547234215796,0.4830508474576271,0.9563829787234043,0.1033210332103321,0.9289232934553132,0.3919843597262952,0.9642857142857143,0.9555069292487236,0.8392685274302214,0.57,0.899,0.84,0.66,0.802,0.918,0.655,0.8711288711288712,0.6892313,0.67806685,154860928,6659019904,82.64819598197937,101960
44,0.7539230662407999,0.7062135367794051,0.7539230662407999,0.6885210173335474,0.7952520422730135,0.7539230662407999,0.790711600899101,0.7539230662407999,0.7539230662407999,0.6978482846616004,0.8812063457733319,0.7852274602115508,0.38461538461538464,0.9635974304068522,0.1008610086100861,0.9447236180904522,0.4074803149606299,0.9565217391304348,0.9360978925900748,0.8888888888888888,0.7,0.9,0.82,0.658,0.828,0.924,0.6885,0.8071928071928072,0.6133336,0.61772805,154860928,6813880832,82.65986132621765,101960
45,0.7705874184141092,0.7243148787717288,0.7705874184141092,0.685043947196122,0.7975961292129689,0.7705874184141092,0.7933867382617382,0.7705874184141092,0.7705874184141092,0.6738791244175655,0.8656812667999272,0.7866268698927525,0.2814814814814815,0.9692307692307692,0.1548974943052392,0.9273356401384083,0.3877349159248269,0.9128787878787878,0.9576502732240437,0.7998236331569665,0.76,0.882,0.68,0.67,0.784,0.964,0.701,0.906093906093906,0.59574914,0.6309743,154860928,6968741760,83.12722587585449,101960
46,0.7314261908068324,0.6813279872662391,0.7314261908068324,0.6762617260252235,0.7685589739200505,0.7314261908068324,0.7832002372627372,0.7314261908068324,0.7314261908068324,0.6930421291489158,0.8718021199230382,0.7672018458534581,0.35978835978835977,0.9504132231404959,0.08365384615384615,0.8868035190615836,0.4835742444152431,0.9810526315789474,0.977296181630547,0.8217550274223034,0.68,0.92,0.87,0.756,0.736,0.932,0.4735,0.8981018981018981,0.57268023,0.6220796,154860928,7123602688,86.46876049041748,101960
47,0.7535064574364672,0.7056239663435352,0.7535064574364672,0.6945197863109869,0.7952999492509415,0.7535064574364672,0.7879543581418582,0.7535064574364672,0.7535064574364672,0.7056358894844734,0.8784416666161883,0.7796962109391503,0.4714285714285714,0.9732739420935412,0.09166666666666666,0.9190031152647975,0.45864661654135336,0.9184466019417475,0.9560439560439561,0.8565776458951533,0.66,0.874,0.88,0.7375,0.732,0.946,0.609,0.8651348651348651,0.6202286,0.607618,154860928,7278463616,85.98816633224487,101960
48,0.7035134009165394,0.651794034288089,0.7035134009165394,0.6661551420289988,0.7492017002205592,0.7035134009165394,0.7555719905094905,0.7035134009165394,0.7035134009165394,0.7121914540551616,0.8771134754563765,0.7326582410814041,0.6125,0.926530612244898,0.07996485061511424,0.9552469135802469,0.3840155945419103,0.9868421052631579,0.9711815561959655,0.78125,0.49,0.908,0.91,0.619,0.788,0.9,0.5055,0.9240759240759241,0.5020024,0.67017573,154860928,7433324544,89.66998076438904,101960
49,0.6819886126926815,0.6289511228992624,0.6819886126926815,0.6601061749537807,0.7411439986464434,0.6819886126926815,0.7438966033966035,0.6819886126926815,0.6819886126926815,0.7185914698130109,0.8852568602310464,0.7195455154127554,0.5697674418604651,0.9540106951871657,0.06394557823129252,0.93001443001443,0.40835030549898166,0.9783080260303688,0.9587737843551797,0.8855614973262033,0.49,0.892,0.94,0.6445,0.802,0.902,0.4535,0.8271728271728271,0.80285686,0.7054203,154860928,7588185472,83.69857454299927,101960
