epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_corn,precision_orchards,precision_perm._meadows,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_wheat,recall_corn,recall_orchards,recall_perm._meadows,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
20,0.8641442854342286,0.8055160489189449,0.8641442854342285,0.6732581381792847,0.8736851062543777,0.8641442854342286,0.7351507460555436,0.8641442854342286,0.8641442854342286,0.6700307262543778,0.895155995612441,0.6427575664080732,0.8693957115009746,0.9726775956284153,0.3961218836565097,0.4117647058823529,0.8237885462555066,0.2804878048780488,0.935978835978836,0.892,0.8895552223888056,0.715,0.14,0.935,0.69,0.8845,0.5716682,0.65354884,106799360,2242786560,62.74617147445679,101895
21,0.8817878847284846,0.8283542306743006,0.8817878847284846,0.692276705000651,0.885478686626659,0.8817878847284846,0.7328647461983294,0.8817878847284846,0.8817878847284846,0.7074477140528251,0.8985887867202895,0.6326911929546196,0.8962075848303394,0.9727965179542981,0.5192307692307693,0.5,0.8642533936651584,0.2826086956521739,0.917037037037037,0.898,0.8935532233883059,0.675,0.13,0.955,0.65,0.9285,0.47056463,0.6402887,106799360,2349585920,63.109986305236816,101895
22,0.8690452852381886,0.8123179101729385,0.8690452852381887,0.6980018263731596,0.878245503759234,0.8690452852381886,0.753080888127365,0.8690452852381886,0.8690452852381886,0.6790497209830206,0.896393446116345,0.7114169856523672,0.7810945273631841,0.9807909604519774,0.5722222222222222,0.3434343434343434,0.8761467889908257,0.26523297491039427,0.9344262295081968,0.942,0.8675662168915542,0.515,0.34,0.955,0.74,0.912,0.62611586,0.6140121,106799360,2456385280,62.46279048919678,101895
23,0.8811997647520095,0.829074214060576,0.8811997647520095,0.696743911855821,0.8853850117567157,0.8811997647520095,0.7470791033054901,0.8811997647520095,0.8811997647520095,0.6888525041819777,0.8990374886749101,0.6640391885770017,0.779578606158833,0.9791666666666666,0.532258064516129,0.4358974358974359,0.8377192982456141,0.31336405529953915,0.9439834024896265,0.962,0.8925537231384307,0.66,0.17,0.955,0.68,0.91,0.61442703,0.60879517,106799360,2563184640,62.95833230018616,101895
24,0.874142325034307,0.8178657158965185,0.8741423250343069,0.6935468444493728,0.8801527799252906,0.874142325034307,0.7344389590918826,0.874142325034307,0.874142325034307,0.6880291216228146,0.8952800379884968,0.6610983595478349,0.8785578747628083,0.9884393063583815,0.5148936170212766,0.35185185185185186,0.9073170731707317,0.27380952380952384,0.9013346043851287,0.926,0.8545727136431784,0.605,0.19,0.93,0.69,0.9455,0.6462607,0.6096959,106799360,2669984000,62.329490184783936,101895
25,0.8806116447755342,0.8273563168565102,0.8806116447755342,0.6817633917294385,0.8860743508178487,0.8806116447755342,0.7261499964303563,0.8806116447755342,0.8806116447755342,0.6789722354345893,0.899888285028675,0.6476058134319392,0.8243478260869566,0.9782726778924498,0.5899280575539568,0.3,0.8597285067873304,0.26334519572953735,0.9371833839918946,0.948,0.9000499750124937,0.41,0.21,0.95,0.74,0.925,0.44123927,0.58653075,106799360,2776783360,63.1990602016449,101895
26,0.872181925112723,0.8170317767670738,0.872181925112723,0.6964769107045947,0.8811516137504457,0.872181925112723,0.7488658170914543,0.872181925112723,0.872181925112723,0.6641520051702462,0.896887275994418,0.7169605279925343,0.785831960461285,0.982122905027933,0.5471698113207547,0.3191489361702128,0.8109243697478992,0.2602040816326531,0.9436619718309859,0.954,0.8785607196401799,0.58,0.45,0.965,0.51,0.9045,0.5213,0.61147606,106799360,2883582720,61.457305908203125,101895
27,0.8602234855910605,0.8009297102122748,0.8602234855910605,0.6755462895985037,0.8686294302741235,0.8602234855910605,0.7412971014492753,0.8602234855910605,0.8602234855910605,0.6600556851633337,0.8912478944752534,0.6622756505522728,0.7254901960784313,0.9853544229642648,0.5176991150442478,0.36,0.8275862068965517,0.2640845070422535,0.9401753481175864,0.962,0.8405797101449275,0.585,0.18,0.96,0.75,0.9115,0.5376608,0.6302871,106799360,2990382080,64.26886105537415,101895
28,0.8996275240148991,0.8541366672327965,0.8996275240148991,0.7090328971565124,0.9032603951517182,0.8996275240148991,0.7484341043763834,0.8996275240148991,0.8996275240148991,0.7168025983129611,0.9145794322080323,0.6400695063767063,0.9209486166007905,0.9705573080967402,0.49823321554770317,0.4,0.9585492227979274,0.319634703196347,0.9496951219512195,0.932,0.9225387306346826,0.705,0.12,0.925,0.7,0.9345,0.5448692,0.60565305,106799360,3097181440,62.66818904876709,101895
29,0.8449323662027054,0.7794320125226963,0.8449323662027054,0.6576514787187936,0.8488160569020569,0.8449323662027054,0.7335144213607483,0.8449323662027054,0.8449323662027054,0.6548117746447683,0.874689098030774,0.6060600142671492,0.7192716236722306,0.9882425742574258,0.4827586206896552,0.45,0.7293233082706767,0.31100478468899523,0.9030815109343936,0.948,0.7981009495252374,0.77,0.09,0.97,0.65,0.9085,0.51034844,0.6470709,106799360,3203980800,60.7227578163147,101895
