epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
20,0.7325278616810749,0.6854394807352515,0.7325278616810749,0.5477435256067886,0.7628475338175833,0.7325278616810749,0.6446860458940403,0.7325278616810749,0.7325278616810749,0.5312081230923864,0.8305330502329428,0.6058583013870262,0.6363636363636364,0.1704781704781705,0.7957446808510639,0.26795580110497236,0.1735159817351598,0.23166023166023167,0.9081803005008348,0.805951642901426,0.3140495867768595,0.9733668341708542,0.1329243353783231,0.9643062751871042,0.810379241516966,0.82,0.935,0.485,0.3838383838383838,0.5970149253731343,0.544,0.65,0.38,0.9685,0.325,0.8375,1.0162421,0.84458846,672876288,14130402048,331.30847454071045,102220
21,0.7351317571086345,0.6869069854436683,0.7351317571086345,0.5330059272848796,0.765176400119943,0.7351317571086345,0.6314974508994976,0.7351317571086345,0.7351317571086345,0.5233520369556174,0.8228018221903424,0.5665766949953763,0.7777777777777778,0.16306483300589392,0.748,0.31448763250883394,0.13108614232209737,0.20588235294117646,0.8457101658255227,0.7998882057015092,0.19924812030075187,0.9835897435897436,0.1524390243902439,0.9590504451038576,0.6287425149700598,0.83,0.935,0.445,0.35353535353535354,0.6616915422885572,0.5865,0.7155,0.53,0.959,0.125,0.808,1.0315069,0.83704066,672876288,14803278336,339.0966694355011,102220
22,0.7330486407665868,0.6852361669271325,0.7330486407665868,0.543615967004806,0.7599136572562004,0.7330486407665868,0.6383332737510055,0.7330486407665868,0.7330486407665868,0.5293617598618409,0.8205545636098884,0.5827415845577392,0.6234177215189873,0.12714285714285714,0.7479674796747967,0.3153409090909091,0.15789473684210525,0.24503311258278146,0.8601516427969671,0.8060538116591929,0.36607142857142855,0.9757820383451059,0.16666666666666666,0.9608187134502923,0.7864271457085829,0.89,0.92,0.555,0.3333333333333333,0.5522388059701493,0.5105,0.719,0.41,0.967,0.195,0.8215,0.986479,0.8424217,672876288,15476154624,336.49755001068115,102220
23,0.7019060514529737,0.6512534129411598,0.7019060514529737,0.530171090626265,0.7335864481424582,0.7019060514529737,0.6320382125843292,0.7019060514529737,0.7019060514529737,0.527692613411327,0.8210599901913366,0.5893826854379375,0.6427378964941569,0.14991181657848324,0.7872340425531915,0.23440860215053763,0.15151515151515152,0.20783645655877342,0.9202127659574468,0.749551703526599,0.4117647058823529,0.9869927159209158,0.13893967093235832,0.9512058328659563,0.7684630738522954,0.85,0.925,0.545,0.30303030303030304,0.6069651741293532,0.4325,0.627,0.35,0.9485,0.38,0.848,1.0272932,0.9422257,672876288,16149030912,330.5819482803345,102220
24,0.7271117591917509,0.6795008051843703,0.7271117591917509,0.5313117954773089,0.7547692172292428,0.7271117591917509,0.6492875357757274,0.7271117591917509,0.7271117591917509,0.5114545752302675,0.8245602740939197,0.5873942705569012,0.6335877862595419,0.15708812260536398,0.690566037735849,0.22241379310344828,0.14576271186440679,0.28205128205128205,0.8867761452031115,0.8336472065285625,0.2222222222222222,0.965191447041273,0.14444444444444443,0.9537037037037037,0.8283433133732535,0.82,0.915,0.645,0.43434343434343436,0.5472636815920398,0.513,0.664,0.5,0.9705,0.13,0.824,0.97177976,0.8093298,672876288,16821907200,327.2663848400116,102220
25,0.7375273409019893,0.6898038204542483,0.7375273409019893,0.541589308583437,0.7632469195775599,0.7375273409019893,0.6291491970453785,0.7375273409019893,0.7375273409019893,0.5305089118828034,0.8187217731702859,0.5748281371839615,0.638801261829653,0.129080118694362,0.7469879518072289,0.37209302325581395,0.14965986394557823,0.2670157068062827,0.856326530612245,0.8081427774679308,0.3125,0.9679197994987468,0.1643835616438356,0.9531963470319634,0.8083832335329342,0.87,0.93,0.4,0.4444444444444444,0.5074626865671642,0.5245,0.7245,0.3,0.9655,0.24,0.835,0.96335304,0.8285201,672876288,17494783488,365.0437984466553,102220
26,0.7444016248307468,0.696566225227739,0.7444016248307468,0.5418326026914683,0.7690619048458981,0.7444016248307468,0.6204078691328334,0.7444016248307468,0.7444016248307468,0.5385283320739157,0.8172714708936057,0.5454842031246695,0.6553030303030303,0.14006514657980457,0.7601626016260162,0.4301675977653631,0.144,0.19524617996604415,0.8324946081955428,0.7898287493513233,0.3761467889908257,0.979177247333672,0.19298245614035087,0.9667655786350149,0.6906187624750499,0.86,0.935,0.385,0.36363636363636365,0.572139303482587,0.579,0.761,0.41,0.964,0.11,0.8145,0.972098,0.80987704,672876288,18167659776,334.6452226638794,102220
27,0.7502343505884803,0.7047933376879885,0.7502343505884802,0.5537083424619349,0.7783233532413245,0.7502343505884803,0.6491839839091604,0.7502343505884803,0.7502343505884803,0.5291078119051152,0.8301842139139105,0.6041096680722055,0.7104795737122558,0.17937219730941703,0.684981684981685,0.27674418604651163,0.14788732394366197,0.3072100313479624,0.8680272108843538,0.824422843256379,0.2857142857142857,0.97920892494929,0.11911357340720222,0.966131907308378,0.7984031936127745,0.8,0.935,0.595,0.42424242424242425,0.48756218905472637,0.638,0.6785,0.44,0.9655,0.215,0.813,0.9107105,0.8174993,672876288,18840536064,354.05655121803284,102220
28,0.7638787626288929,0.719494404829258,0.7638787626288929,0.5663260604839613,0.7866738935871401,0.7638787626288929,0.647261281785893,0.7638787626288929,0.7638787626288929,0.5496002164287632,0.8292292874961723,0.590382900426566,0.70817843866171,0.18906605922551253,0.7708333333333334,0.32051282051282054,0.16872427983539096,0.23715415019762845,0.8728870858688302,0.8111888111888111,0.449438202247191,0.9768960321446509,0.1346938775510204,0.9556295063782585,0.7604790419161677,0.83,0.925,0.5,0.41414141414141414,0.5970149253731343,0.6455,0.696,0.4,0.9725,0.165,0.8615,0.92155004,0.77569485,672876288,19513412352,333.2692983150482,102220
29,0.7399229246953443,0.6930140333313067,0.7399229246953442,0.5470156347385821,0.7632430492269201,0.7399229246953443,0.643576717738953,0.7399229246953443,0.7399229246953443,0.5339871700294839,0.8266827624301881,0.5780830380833164,0.6655629139072847,0.12951807228915663,0.7630522088353414,0.3312883435582822,0.16279069767441862,0.23091603053435114,0.8963242224316682,0.7895866881374127,0.3387096774193548,0.9805924412665986,0.16483516483516483,0.9546695794647734,0.8023952095808383,0.86,0.95,0.54,0.35353535353535354,0.6019900497512438,0.4755,0.7355,0.42,0.96,0.15,0.874,0.92386854,0.8360163,672876288,20186288640,339.9889962673187,102220
30,0.7396104572440371,0.6927966067799767,0.7396104572440372,0.5454856209005073,0.7655267977656943,0.7396104572440371,0.6532836881641512,0.7396104572440371,0.7396104572440371,0.5329674797101832,0.8294006144190958,0.5898618284866362,0.7814432989690722,0.141287284144427,0.7105263157894737,0.3148148148148148,0.12826603325415678,0.281767955801105,0.8920606601248885,0.815242494226328,0.2702702702702703,0.9592737978410206,0.15469613259668508,0.9459606986899564,0.7564870259481038,0.9,0.945,0.595,0.5454545454545454,0.5074626865671642,0.5,0.706,0.4,0.9775,0.14,0.8665,0.93345076,0.8139841,672876288,20859164928,347.6847062110901,102220
31,0.7183626705551505,0.6705704899112759,0.7183626705551505,0.5372874681077903,0.7481708863313044,0.7183626705551505,0.6584350764399137,0.7183626705551505,0.7183626705551505,0.5222904804575705,0.8338824408955823,0.614593985239918,0.6452599388379205,0.1559792027729636,0.7519685039370079,0.266304347826087,0.15139442231075698,0.21263482280431434,0.9363636363636364,0.8188925081433225,0.24581005586592178,0.971327967806841,0.1638888888888889,0.9476614699331849,0.8423153692614771,0.9,0.955,0.49,0.3838383838383838,0.6865671641791045,0.4635,0.6285,0.44,0.9655,0.295,0.851,0.92061657,0.84666896,672876288,21532041216,353.3353545665741,102220
32,0.7649203207999167,0.7208260375782207,0.7649203207999167,0.5613422450995,0.7836252030806395,0.7649203207999167,0.6469759890365508,0.7649203207999167,0.7649203207999167,0.5384719631243355,0.8311942204868747,0.5907061943584351,0.6075036075036075,0.18322295805739514,0.8,0.3055555555555556,0.16145833333333334,0.30716723549488056,0.9155045118949959,0.8065674704976912,0.28994082840236685,0.9733935742971888,0.1576923076923077,0.9536571747627024,0.8403193612774451,0.83,0.92,0.55,0.31313131313131315,0.44776119402985076,0.558,0.786,0.49,0.9695,0.205,0.854,0.8683838,0.79251415,672876288,22204917504,328.2753393650055,102220
33,0.7303405895219248,0.6832562263173174,0.7303405895219249,0.5416731092784136,0.759775126538652,0.7303405895219248,0.6435715342645029,0.7303405895219248,0.7303405895219248,0.5260559290536381,0.8305362304177778,0.5984772003852399,0.6141975308641975,0.15976331360946747,0.6821428571428572,0.24885844748858446,0.16756756756756758,0.21621621621621623,0.9112833763996555,0.8196303377947738,0.4020618556701031,0.9877049180327869,0.1554959785522788,0.9477487493051695,0.7944111776447106,0.81,0.955,0.545,0.31313131313131315,0.6368159203980099,0.529,0.643,0.39,0.964,0.29,0.8525,0.9154893,0.8566073,672876288,22877793792,332.5872004032135,102220
