epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
30,0.6255208333333333,0.5699873283818082,0.6255208333333333,0.45562411402123765,0.6658678758326526,0.6255208333333333,0.5846666666666667,0.6255208333333333,0.6255208333333333,0.4681605101726974,0.799961071995495,0.522397336878002,0.42254901960784313,0.15903614457831325,0.6180555555555556,0.3115942028985507,0.13013698630136986,0.14533622559652928,0.8300312825860271,0.8407707910750507,0.11960784313725491,0.9791775117126497,0.11707988980716254,0.9445506692160612,0.862,0.66,0.89,0.215,0.19,0.67,0.398,0.4145,0.61,0.9405,0.425,0.741,1.1457143,1.2300783,202930944,6290859264,121.26681160926819,102220
31,0.6003125,0.5423135560683041,0.6003125,0.4306878531337796,0.6502821489396431,0.6003125,0.5432916666666666,0.6003125,0.6003125,0.4487489457747084,0.7844579440593288,0.44999349289197754,0.548431105047749,0.09477521263669501,0.6395759717314488,0.08280254777070063,0.14705882352941177,0.13105726872246695,0.7568710359408034,0.8218724109362054,0.1134020618556701,0.975346687211094,0.11411042944785275,0.9596837944664032,0.804,0.78,0.905,0.13,0.1,0.595,0.358,0.496,0.33,0.9495,0.465,0.607,1.1938554,1.2492666,202930944,6493790208,122.9572286605835,102220
32,0.5976041666666667,0.5387066800508999,0.5976041666666667,0.43600109506511336,0.6133203053276992,0.5976041666666667,0.552875,0.5976041666666667,0.5976041666666667,0.4823196941157109,0.795147752622512,0.4574325546647858,0.437636761487965,0.14347826086956522,0.7867298578199052,0.4244604316546763,0.1111111111111111,0.11045218680504076,0.8974700399467377,0.87117903930131,0.12566844919786097,0.8859609268514311,0.10241820768136557,0.891271056661562,0.8,0.66,0.83,0.295,0.09,0.745,0.337,0.1995,0.47,0.975,0.36,0.873,1.2771144,1.2691171,202930944,6696721152,120.93096804618835,102220
33,0.6535416666666667,0.5991518433847927,0.6535416666666667,0.48371263848137414,0.6895564371690295,0.6535416666666667,0.5837916666666666,0.6535416666666667,0.6535416666666667,0.4963177962251528,0.8099617766230673,0.5215394245266446,0.5095298602287166,0.18787878787878787,0.8101851851851852,0.3064516129032258,0.13043478260869565,0.1402061855670103,0.8822393822393823,0.8433734939759037,0.17073170731707318,0.9497289305076392,0.10010881392818281,0.9249448123620309,0.802,0.62,0.875,0.285,0.15,0.68,0.457,0.385,0.49,0.9635,0.46,0.838,1.2257454,1.1449902,202930944,6899652096,119.59431028366089,102220
34,0.6077083333333333,0.5499062553688409,0.6077083333333333,0.45216209833495635,0.6445419295861157,0.6077083333333333,0.5661666666666668,0.6077083333333333,0.6077083333333333,0.4964250674933868,0.8099475758512132,0.5052396427765387,0.8013937282229965,0.15315315315315314,0.7619047619047619,0.20987654320987653,0.13846153846153847,0.11320754716981132,0.8358473824312334,0.8622047244094488,0.1307901907356948,0.9307506053268765,0.10059171597633136,0.918918918918919,0.46,0.68,0.88,0.425,0.18,0.78,0.471,0.219,0.48,0.961,0.425,0.833,1.101062,1.2360765,202930944,7102583040,120.61043453216553,102220
35,0.5895833333333333,0.5343712645616695,0.5895833333333333,0.4471372098883651,0.6270791650225594,0.5895833333333333,0.5857500000000001,0.5895833333333333,0.5895833333333333,0.5000408448687221,0.8327683735587634,0.494481922824427,0.7230046948356808,0.13253012048192772,0.7777777777777778,0.24129353233830847,0.13513513513513514,0.10466666666666667,0.8856502242152466,0.8817204301075269,0.1085972850678733,0.9858416360776088,0.10237203495630462,0.9219006007646096,0.616,0.66,0.91,0.485,0.1,0.785,0.395,0.164,0.72,0.94,0.41,0.844,1.2899072,1.18936,202930944,7305513984,125.44428944587708,102220
36,0.6110416666666667,0.5532262547377107,0.6110416666666667,0.449212907549091,0.6301724232426728,0.6110416666666667,0.5392916666666666,0.6110416666666667,0.6110416666666667,0.49611126190020266,0.8062943079038375,0.42893911960264675,0.5430183356840621,0.2471264367816092,0.8563829787234043,0.24120603015075376,0.09090909090909091,0.11226765799256505,0.9044048734770385,0.8734939759036144,0.18562874251497005,0.902370990237099,0.09945184025058731,0.8970741901776385,0.77,0.43,0.805,0.24,0.07,0.755,0.4825,0.145,0.31,0.9705,0.635,0.8585,1.1618052,1.3235888,202930944,7508444928,126.67504262924194,102220
37,0.553125,0.49702125788652196,0.553125,0.42017892006406904,0.586835534226879,0.553125,0.56975,0.553125,0.553125,0.48260599168887497,0.8198385384552465,0.46311009430192757,0.6184873949579832,0.10723192019950124,0.7665198237885462,0.20930232558139536,0.0735930735930736,0.10269254852849093,0.8498498498498499,0.8947368421052632,0.1686746987951807,0.9700050838840875,0.09943714821763602,0.9307411907654921,0.736,0.86,0.87,0.135,0.17,0.82,0.283,0.153,0.56,0.954,0.53,0.766,1.2545748,1.2385653,202930944,7711375872,122.24372172355652,102220
38,0.6211458333333333,0.5662233883952532,0.6211458333333333,0.46480597910514904,0.6606510815797054,0.6211458333333333,0.5775833333333333,0.6211458333333333,0.6211458333333333,0.4999292221762277,0.8214064804299507,0.47955864644123736,0.5409836065573771,0.2230769230769231,0.8148148148148148,0.2631578947368421,0.14285714285714285,0.10026041666666667,0.9084895259095921,0.8407738095238095,0.15,0.9729038854805726,0.11123853211009174,0.9305941143808995,0.792,0.58,0.88,0.2,0.08,0.77,0.412,0.2825,0.66,0.9515,0.485,0.838,1.2637681,1.1888478,202930944,7914306816,121.34571433067322,102220
39,0.6479166666666667,0.5919830093516468,0.6479166666666667,0.47075306432772596,0.6914417362451559,0.6479166666666667,0.5725833333333333,0.6479166666666667,0.6479166666666667,0.4713434527523675,0.7951054943164323,0.5096133030136029,0.5486968449931413,0.17894736842105263,0.7037037037037037,0.16,0.10714285714285714,0.18696397941680962,0.7757619738751814,0.8465562336530078,0.12626262626262627,0.9593052109181142,0.10084033613445378,0.9619402985074627,0.8,0.68,0.855,0.26,0.12,0.545,0.5345,0.4855,0.5,0.9665,0.48,0.6445,1.1236082,1.2393985,202930944,8117237760,121.69820284843445,102220
